Age;Sexe;Nationalite;Quartier,,,
7;F;I;CENTS,,,
43;F;F;GARE,,,
47;M;P;GARE,,,
41;F;GR;KIRCHBERG,,,
6;M;L,P;BONNEVOIE-SUD,,
25;F;CV;GARE,,,
37;F;AZE;CLAUSEN,,,
19;F;H;MERL,,,
21;M;BR;BONNEVOIE-SUD,,,
18;M;L,F;GARE,,
4;F;L;BONNEVOIE-SUD,,,
6;F;D,USA;BELAIR,,
29;M;F;BELAIR,,,
8;F;I;BONNEVOIE-NORD/VERLORENKOST,,,
38;M;TJ;HOLLERICH,,,
35;F;I;BELAIR,,,
42;M;F;KIRCHBERG,,,
30;F;F;HAMM,,,
29;F;USA;EICH,,,
52;F;GB;BEGGEN,,,
63;M;F;BELAIR,,,
11;F;F;DOMMELDANGE,,,
49;M;B;BONNEVOIE-SUD,,,
35;F;L,R;BELAIR,,
32;M;F;DOMMELDANGE,,,
32;F;I;MERL,,,
37;F;H;HOLLERICH,,,
29;F;F;MERL,,,
6;F;F;BONNEVOIE-SUD,,,
49;M;F;LIMPERTSBERG,,,
84;M;B;HOLLERICH,,,
6;M;L;GARE,,,
29;M;F;GARE,,,
6;M;L;GASPERICH,,,
30;M;F;ROLLINGERGRUND/BELAIR-NORD,,,
34;M;F;LIMPERTSBERG,,,
32;M;L;NEUDORF/WEIMERSHOF,,,
32;M;L,I;CENTS,,
45;M;B;GARE,,,
41;M;L;GARE,,,
30;M;F;BONNEVOIE-NORD/VERLORENKOST,,,
14;F;B;MERL,,,
37;F;R;CENTS,,,
16;M;L;MERL,,,
61;M;F;GARE,,,
11;M;I;ROLLINGERGRUND/BELAIR-NORD,,,
31;F;TR;HOLLERICH,,,
37;M;D;LIMPERTSBERG,,,
66;F;B;LIMPERTSBERG,,,
25;F;D;DOMMELDANGE,,,
4;M;D;NEUDORF/WEIMERSHOF,,,
35;M;R;KIRCHBERG,,,
21;M;F;EICH,,,
4;F;L;BELAIR,,,
4;M;P;GASPERICH,,,
34;M;I;LIMPERTSBERG,,,
38;F;I;BELAIR,,,
17;M;E;BELAIR,,,
30;F;E;BELAIR,,,
30;M;F;GARE,,,
27;F;E;GARE,,,
57;M;F;VILLE-HAUTE,,,
15;M;D;DOMMELDANGE,,,
39;M;E;BELAIR,,,
6;M;BR;BONNEVOIE-SUD,,,
32;M;S;LIMPERTSBERG,,,
44;F;I;HOLLERICH,,,
35;M;GR;BELAIR,,,
72;F;B;CESSANGE,,,
39;F;PL;BONNEVOIE-SUD,,,
31;M;GB,IRL;BONNEVOIE-SUD,,
37;F;BG;GASPERICH,,,
37;F;R;NEUDORF/WEIMERSHOF,,,
30;M;BG;GARE,,,
4;M;A;KIRCHBERG,,,
30;F;I;GARE,,,
33;M;I;GASPERICH,,,
33;M;GR;HOLLERICH,,,
14;F;R,F;BEGGEN,,
51;F;P;BELAIR,,,
4;F;L;BONNEVOIE-SUD,,,
30;F;I;MUEHLENBACH,,,
48;M;B;KIRCHBERG,,,
5;M;L;GARE,,,
65;M;GR;CLAUSEN,,,
29;F;GUB;LIMPERTSBERG,,,
78;M;F;MERL,,,
55;M;F;BONNEVOIE-SUD,,,
71;M;F;VILLE-HAUTE,,,
23;M;L,F;ROLLINGERGRUND/BELAIR-NORD,,
5;M;F;LIMPERTSBERG,,,
8;F;F;MERL,,,
42;F;I;GARE,,,
42;F;F,P;NEUDORF/WEIMERSHOF,,
35;F;F;GASPERICH,,,
46;M;USA;BELAIR,,,
33;F;F;NEUDORF/WEIMERSHOF,,,
32;M;R;EICH,,,
24;M;F;BONNEVOIE-SUD,,,
5;F;GB,LTU;BONNEVOIE-SUD,,
44;F;A;KIRCHBERG,,,
43;F;IND;GASPERICH,,,
17;F;IND;GASPERICH,,,
29;M;F;MERL,,,
5;F;IRL;KIRCHBERG,,,
4;M;B;HOLLERICH,,,
36;F;PL;MUEHLENBACH,,,
5;F;L;BELAIR,,,
5;M;L,F,DZ;MERL,
12;M;L;BELAIR,,,
6;F;L,EAT,SP;KIRCHBERG,
35;F;L;VILLE-HAUTE,,,
45;F;P;BELAIR,,,
36;M;B;WEIMERSKIRCH,,,
5;F;L;VILLE-HAUTE,,,
36;M;E;MERL,,,
7;M;IRL;BEGGEN,,,
5;F;F;DOMMELDANGE,,,
30;F;F;LIMPERTSBERG,,,
27;F;R;BONNEVOIE-SUD,,,
51;M;DZ;ROLLINGERGRUND/BELAIR-NORD,,,
34;M;F;ROLLINGERGRUND/BELAIR-NORD,,,
39;M;IRL;BEGGEN,,,
48;M;USA;VILLE-HAUTE,,,
7;M;F;HAMM,,,
12;M;L,DK;LIMPERTSBERG,,
35;F;PL;BEGGEN,,,
24;M;F;BELAIR,,,
29;F;F;EICH,,,
40;M;USA;VILLE-HAUTE,,,
31;M;F;LIMPERTSBERG,,,
43;M;I;GARE,,,
38;M;P;BELAIR,,,
25;M;B;HOLLERICH,,,
12;M;I;LIMPERTSBERG,,,
47;M;F;VILLE-HAUTE,,,
36;M;E;LIMPERTSBERG,,,
23;M;BIH;GARE,,,
39;M;I;LIMPERTSBERG,,,
6;F;RUS;GASPERICH,,,
40;M;RUS;GASPERICH,,,
75;F;L;GRUND,,,
60;F;F;LIMPERTSBERG,,,
23;F;L;CENTS,,,
16;M;I;BELAIR,,,
28;F;I;CLAUSEN,,,
31;M;B;GARE,,,
6;F;L;GRUND,,,
6;F;L;WEIMERSKIRCH,,,
21;M;CL;LIMPERTSBERG,,,
5;M;L,P,BR;BONNEVOIE-SUD,
37;M;F;ROLLINGERGRUND/BELAIR-NORD,,,
7;F;F;EICH,,,
70;M;F;BELAIR,,,
36;F;CDN;BELAIR,,,
5;F;F;MUEHLENBACH,,,
30;M;B;EICH,,,
59;M;L;CENTS,,,
59;F;L,R;GARE,,
55;M;PL;BEGGEN,,,
34;M;F;GARE,,,
39;F;L;VILLE-HAUTE,,,
28;F;B;ROLLINGERGRUND/BELAIR-NORD,,,
38;M;F;LIMPERTSBERG,,,
45;F;BG;BONNEVOIE-NORD/VERLORENKOST,,,
31;M;F;BONNEVOIE-NORD/VERLORENKOST,,,
18;F;L,RUS;ROLLINGERGRUND/BELAIR-NORD,,
36;M;IRL;BELAIR,,,
49;M;SYR;GARE,,,
30;F;HRV;HOLLERICH,,,
33;M;I;GASPERICH,,,
8;F;F,S;ROLLINGERGRUND/BELAIR-NORD,,
42;M;F;LIMPERTSBERG,,,
5;M;SRB;PFAFFENTHAL,,,
64;M;F;GARE,,,
37;F;UKR;ROLLINGERGRUND/BELAIR-NORD,,,
37;F;CY;GASPERICH,,,
31;F;E;LIMPERTSBERG,,,
53;M;F;NEUDORF/WEIMERSHOF,,,
33;F;I;BONNEVOIE-SUD,,,
6;F;HRV;GARE,,,
32;F;B;MERL,,,
25;F;F;HOLLERICH,,,
19;M;SYR;BONNEVOIE-NORD/VERLORENKOST,,,
43;F;P;HAMM,,,
19;F;L;ROLLINGERGRUND/BELAIR-NORD,,,
30;F;TJ;GASPERICH,,,
32;M;E;GARE,,,
67;F;F;CESSANGE,,,
43;M;F;BELAIR,,,
34;F;FIN;CENTS,,,
32;M;F;BONNEVOIE-SUD,,,
45;F;P;BONNEVOIE-NORD/VERLORENKOST,,,
38;F;UKR;GASPERICH,,,
40;F;I;BONNEVOIE-NORD/VERLORENKOST,,,
26;M;F;HOLLERICH,,,
45;M;E;GASPERICH,,,
34;M;F;CENTS,,,
14;F;L;BONNEVOIE-NORD/VERLORENKOST,,,
26;M;UKR;ROLLINGERGRUND/BELAIR-NORD,,,
46;F;R;MERL,,,
32;M;F;GARE,,,
35;F;PL;BELAIR,,,
9;F;TJ;BELAIR,,,
45;M;I;BELAIR,,,
54;M;GB,IRL;BELAIR,,
27;F;F;ROLLINGERGRUND/BELAIR-NORD,,,
33;F;R;MUEHLENBACH,,,
40;M;E;MERL,,,
43;F;I;CENTS,,,
36;M;D;MERL,,,
41;F;F;BONNEVOIE-SUD,,,
37;F;N;LIMPERTSBERG,,,
16;F;P;EICH,,,
35;F;F;CESSANGE,,,
5;F;B,CZ;BONNEVOIE-SUD,,
37;F;D;BONNEVOIE-NORD/VERLORENKOST,,,
61;F;USA;BELAIR,,,
37;F;XXK;BELAIR,,,
36;F;R;MERL,,,
42;F;CDN;BONNEVOIE-NORD/VERLORENKOST,,,
49;M;P;GARE,,,
13;F;TJ;KIRCHBERG,,,
40;F;R;ROLLINGERGRUND/BELAIR-NORD,,,
52;F;L;BONNEVOIE-SUD,,,
5;M;I,TN;LIMPERTSBERG,,
40;M;SVN;KIRCHBERG,,,
42;M;B;MERL,,,
67;F;L;LIMPERTSBERG,,,
31;M;B;GARE,,,
36;M;F;BONNEVOIE-SUD,,,
47;M;P;BONNEVOIE-SUD,,,
30;M;GR;VILLE-HAUTE,,,
7;F;L;CENTS,,,
34;M;GR;LIMPERTSBERG,,,
31;M;F;BELAIR,,,
29;F;PL;GARE,,,
35;F;GR;NEUDORF/WEIMERSHOF,,,
36;M;F;BELAIR,,,
37;F;I;BONNEVOIE-SUD,,,
30;M;F;BONNEVOIE-SUD,,,
5;M;L;BONNEVOIE-SUD,,,
37;M;E;HOLLERICH,,,
11;F;P;BONNEVOIE-SUD,,,
28;M;F;GARE,,,
5;F;L;NEUDORF/WEIMERSHOF,,,
33;M;D;HOLLERICH,,,
52;M;SYR;BONNEVOIE-SUD,,,
37;F;I;LIMPERTSBERG,,,
4;F;L;MERL,,,
36;M;SYR;LIMPERTSBERG,,,
16;F;RUS;ROLLINGERGRUND/BELAIR-NORD,,,
42;M;BG;GARE,,,
35;M;F;BELAIR,,,
33;M;USA;BELAIR,,,
44;M;F;EICH,,,
46;M;USA;CENTS,,,
37;F;F;LIMPERTSBERG,,,
67;M;E;ROLLINGERGRUND/BELAIR-NORD,,,
5;F;L;GASPERICH,,,
5;F;I,LVA;MERL,,
8;F;F;BELAIR,,,
27;M;L,H;GARE,,
35;M;GB;GASPERICH,,,
48;M;IR;BEGGEN,,,
38;F;RUS;MUEHLENBACH,,,
30;F;B;LIMPERTSBERG,,,
14;M;IRQ;HAMM,,,
28;F;L;NEUDORF/WEIMERSHOF,,,
43;M;B;GASPERICH,,,
26;F;F;GASPERICH,,,
32;M;XXK;HAMM,,,
30;F;TJ;DOMMELDANGE,,,
39;M;R;EICH,,,
38;F;WAN;GASPERICH,,,
5;M;F,I;GARE,,
54;F;F;MERL,,,
32;F;LVA;GARE,,,
36;F;L;KIRCHBERG,,,
31;F;F;GARE,,,
36;M;E;MERL,,,
22;M;L;MERL,,,
30;M;HRV;BELAIR,,,
59;F;L;KIRCHBERG,,,
52;F;GR;GARE,,,
44;M;D;HOLLERICH,,,
54;M;F;HOLLERICH,,,
32;M;F;BELAIR,,,
34;F;E;BELAIR,,,
28;M;SRB;ROLLINGERGRUND/BELAIR-NORD,,,
36;F;F;GARE,,,
4;F;F;MERL,,,
40;F;PL;BELAIR,,,
53;M;EC;MERL,,,
4;F;F;LIMPERTSBERG,,,
45;M;S,GB;HOLLERICH,,
46;M;E;KIRCHBERG,,,
4;M;GB,I;ROLLINGERGRUND/BELAIR-NORD,,
34;M;I;NEUDORF/WEIMERSHOF,,,
28;M;F;WEIMERSKIRCH,,,
4;M;F;BELAIR,,,
37;M;IRL;MERL,,,
60;M;F;LIMPERTSBERG,,,
44;F;SGP;NEUDORF/WEIMERSHOF,,,
68;M;E;BELAIR,,,
52;M;F;GASPERICH,,,
25;M;HRV;CENTS,,,
40;M;IND;MERL,,,
30;M;P;GARE,,,
70;M;B;NEUDORF/WEIMERSHOF,,,
65;F;I;DOMMELDANGE,,,
64;M;I;DOMMELDANGE,,,
50;F;RUS;HOLLERICH,,,
5;F;D,F;HOLLERICH,,
29;F;F;GARE,,,
33;F;BLR;KIRCHBERG,,,
30;F;P;BELAIR,,,
53;F;L;BONNEVOIE-NORD/VERLORENKOST,,,
38;M;F;BELAIR,,,
29;M;F;WEIMERSKIRCH,,,
28;F;F;CESSANGE,,,
22;M;F;ROLLINGERGRUND/BELAIR-NORD,,,
33;M;I;MERL,,,
29;M;FIN;BEGGEN,,,
37;F;I;NEUDORF/WEIMERSHOF,,,
4;M;L;GASPERICH,,,
45;F;D;GARE,,,
35;M;IND;MERL,,,
37;M;GR;BONNEVOIE-SUD,,,
42;M;E;BELAIR,,,
33;M;R;BONNEVOIE-SUD,,,
31;M;PE;KIRCHBERG,,,
4;M;E,F;NEUDORF/WEIMERSHOF,,
52;M;MA;GARE,,,
7;F;F;LIMPERTSBERG,,,
35;M;DY;HOLLERICH,,,
19;F;L;BELAIR,,,
36;M;J;GASPERICH,,,
51;M;F;LIMPERTSBERG,,,
32;F;I;GRUND,,,
33;M;F;KIRCHBERG,,,
29;M;I;EICH,,,
33;M;L;MERL,,,
29;M;IRL;BONNEVOIE-SUD,,,
36;F;E;GASPERICH,,,
4;F;L;BELAIR,,,
33;M;E;BEGGEN,,,
55;M;F;VILLE-HAUTE,,,
39;F;I;KIRCHBERG,,,
5;M;F;GASPERICH,,,
39;F;TC;LIMPERTSBERG,,,
43;M;B;NEUDORF/WEIMERSHOF,,,
35;M;F;BEGGEN,,,
6;F;R;CESSANGE,,,
29;F;MS;GASPERICH,,,
13;M;L,MNE,XXK;BELAIR,
32;F;BR;ROLLINGERGRUND/BELAIR-NORD,,,
32;M;LTU;BELAIR,,,
12;M;S;NEUDORF/WEIMERSHOF,,,
6;M;F;HOLLERICH,,,
53;M;NL;KIRCHBERG,,,
32;F;R;MERL,,,
55;F;F;GASPERICH,,,
4;M;B,F;GASPERICH,,
31;F;GR;LIMPERTSBERG,,,
75;F;B;NEUDORF/WEIMERSHOF,,,
10;M;SUD;EICH,,,
28;M;E;GARE,,,
44;F;BR;ROLLINGERGRUND/BELAIR-NORD,,,
68;M;B;NEUDORF/WEIMERSHOF,,,
28;M;B;BONNEVOIE-SUD,,,
55;F;P;DOMMELDANGE,,,
52;M;E;NEUDORF/WEIMERSHOF,,,
4;F;H;LIMPERTSBERG,,,
36;F;R;BEGGEN,,,
36;M;I;HOLLERICH,,,
34;F;SRB;GARE,,,
29;F;L;CESSANGE,,,
7;F;I;BONNEVOIE-SUD,,,
3;F;L;CENTS,,,
6;M;P;BONNEVOIE-SUD,,,
60;M;GR;VILLE-HAUTE,,,
60;M;R;NEUDORF/WEIMERSHOF,,,
65;M;GR;VILLE-HAUTE,,,
3;F;EST;KIRCHBERG,,,
53;F;R;GASPERICH,,,
41;M;P;BONNEVOIE-SUD,,,
5;F;L,D;MERL,,
36;F;MS;BONNEVOIE-SUD,,,
44;F;L;CENTS,,,
7;M;E;BONNEVOIE-SUD,,,
40;M;HRV;HOLLERICH,,,
40;M;N;EICH,,,
3;F;L,IL;ROLLINGERGRUND/BELAIR-NORD,,
3;F;L;BONNEVOIE-SUD,,,
43;F;EST;BELAIR,,,
59;F;P;EICH,,,
9;F;BG;KIRCHBERG,,,
34;F;TJ;KIRCHBERG,,,
39;M;IS;CENTS,,,
6;M;I;LIMPERTSBERG,,,
38;M;R;LIMPERTSBERG,,,
79;F;NL;BELAIR,,,
57;F;F;LIMPERTSBERG,,,
26;M;L;CENTS,,,
36;F;F;CESSANGE,,,
29;F;L;CENTS,,,
38;M;TJ;BONNEVOIE-SUD,,,
65;M;RUS;BEGGEN,,,
40;F;BG;VILLE-HAUTE,,,
36;M;E;LIMPERTSBERG,,,
17;F;USA;HOLLERICH,,,
70;F;L;BONNEVOIE-SUD,,,
30;F;I;KIRCHBERG,,,
5;M;TR;NEUDORF/WEIMERSHOF,,,
5;F;SYR;HOLLERICH,,,
48;M;PHL;LIMPERTSBERG,,,
47;M;E;KIRCHBERG,,,
38;M;P;DOMMELDANGE,,,
59;F;USA;BELAIR,,,
45;M;L;KIRCHBERG,,,
43;F;E;KIRCHBERG,,,
46;F;BG;HOLLERICH,,,
29;F;F;ROLLINGERGRUND/BELAIR-NORD,,,
28;M;E;GARE,,,
10;M;L;CENTS,,,
25;F;F;HAMM,,,
30;M;I;GASPERICH,,,
40;F;E;LIMPERTSBERG,,,
11;F;F;ROLLINGERGRUND/BELAIR-NORD,,,
20;M;ERY;EICH,,,
38;M;SK;HOLLERICH,,,
20;F;L,P;GARE,,
38;F;Z;MUEHLENBACH,,,
31;F;E;MERL,,,
3;F;P;HAMM,,,
52;M;SRB;HOLLERICH,,,
27;M;GB;GARE,,,
35;F;E;BONNEVOIE-NORD/VERLORENKOST,,,
30;F;F;LIMPERTSBERG,,,
3;F;L,CV;LIMPERTSBERG,,
26;M;I;CESSANGE,,,
34;F;L;BELAIR,,,
49;M;TJ;BELAIR,,,
23;M;F;BELAIR,,,
29;M;E;GARE,,,
37;M;F;BEGGEN,,,
3;F;L,F;MERL,,
49;F;SRB;BELAIR,,,
25;M;F;GARE,,,
28;M;IND;LIMPERTSBERG,,,
40;F;BG;KIRCHBERG,,,
33;M;L;EICH,,,
20;M;I;LIMPERTSBERG,,,
25;M;L,F;BONNEVOIE-SUD,,
42;F;DK;LIMPERTSBERG,,,
14;M;F,ZA;BONNEVOIE-SUD,,
9;F;P;LIMPERTSBERG,,,
63;F;P;BONNEVOIE-SUD,,,
34;M;B;BELAIR,,,
35;F;L;HOLLERICH,,,
35;F;D;CESSANGE,,,
31;M;GR;LIMPERTSBERG,,,
35;F;E;GASPERICH,,,
28;M;F;HOLLERICH,,,
32;M;TJ;HAMM,,,
34;M;B;CLAUSEN,,,
31;F;D;BONNEVOIE-SUD,,,
34;M;F;WEIMERSKIRCH,,,
57;F;D;BELAIR,,,
46;F;B,R;ROLLINGERGRUND/BELAIR-NORD,,
43;M;R;BONNEVOIE-SUD,,,
35;M;B;BONNEVOIE-SUD,,,
60;F;L;CESSANGE,,,
3;F;BR;BONNEVOIE-SUD,,,
3;F;L;KIRCHBERG,,,
3;M;F;LIMPERTSBERG,,,
36;F;NL;ROLLINGERGRUND/BELAIR-NORD,,,
29;F;UKR;BEGGEN,,,
37;M;I;LIMPERTSBERG,,,
33;F;LTU;BONNEVOIE-NORD/VERLORENKOST,,,
4;M;L;CENTS,,,
43;F;TJ;DOMMELDANGE,,,
30;F;I;WEIMERSKIRCH,,,
30;M;E;BEGGEN,,,
3;M;F;MERL,,,
3;M;P;NEUDORF/WEIMERSHOF,,,
29;F;F;BELAIR,,,
10;M;D;KIRCHBERG,,,
13;F;F;NEUDORF/WEIMERSHOF,,,
25;F;L;CESSANGE,,,
29;M;F;EICH,,,
35;M;F;LIMPERTSBERG,,,
47;M;F;LIMPERTSBERG,,,
3;F;L;CENTS,,,
12;M;USA;BELAIR,,,
9;F;D;CENTS,,,
34;F;R;GASPERICH,,,
47;M;IRL;KIRCHBERG,,,
42;M;GB;NEUDORF/WEIMERSHOF,,,
36;M;GR;GARE,,,
42;M;P;KIRCHBERG,,,
5;F;CZ;LIMPERTSBERG,,,
10;F;IND;GASPERICH,,,
11;M;H;CENTS,,,
48;F;D;MERL,,,
27;M;I;GARE,,,
3;M;B;LIMPERTSBERG,,,
7;M;S;VILLE-HAUTE,,,
7;F;E;KIRCHBERG,,,
15;F;E;KIRCHBERG,,,
28;M;D;ROLLINGERGRUND/BELAIR-NORD,,,
36;M;P;PULVERMUEHL,,,
56;F;B;DOMMELDANGE,,,
13;M;L;KIRCHBERG,,,
39;F;F;MERL,,,
28;M;F;ROLLINGERGRUND/BELAIR-NORD,,,
27;F;F;BONNEVOIE-NORD/VERLORENKOST,,,
33;M;B;GARE,,,
31;M;IND;GASPERICH,,,
37;M;P;MERL,,,
28;M;B;HAMM,,,
3;F;UKR;NEUDORF/WEIMERSHOF,,,
30;F;R;CESSANGE,,,
55;F;I;CENTS,,,
18;M;MK;EICH,,,
7;F;P;LIMPERTSBERG,,,
36;F;WAN;BONNEVOIE-SUD,,,
25;M;P;BONNEVOIE-SUD,,,
45;M;LTU;KIRCHBERG,,,
30;F;GB;VILLE-HAUTE,,,
35;M;UKR;BELAIR,,,
34;F;UKR;BELAIR,,,
51;F;L,USA;CESSANGE,,
32;M;P;GARE,,,
31;M;I;GASPERICH,,,
46;M;USA;BELAIR,,,
32;M;GB;LIMPERTSBERG,,,
62;M;CY;MERL,,,
29;M;R;KIRCHBERG,,,
4;M;L,P;BELAIR,,
3;M;LTU,P;NEUDORF/WEIMERSHOF,,
62;F;TJ;EICH,,,
65;M;F;GARE,,,
54;F;F;BELAIR,,,
36;M;TJ;BELAIR,,,
27;F;D,I;GASPERICH,,
30;M;MOL;NEUDORF/WEIMERSHOF,,,
54;F;F;HOLLERICH,,,
33;F;DOM;GARE,,,
48;M;D;BONNEVOIE-SUD,,,
27;F;I;CESSANGE,,,
40;M;D;BONNEVOIE-NORD/VERLORENKOST,,,
31;F;BLR;CESSANGE,,,
47;M;I;MERL,,,
52;M;P;GARE,,,
3;F;L,B;MUEHLENBACH,,
3;M;E,I,EC;NEUDORF/WEIMERSHOF,
27;F;F;BONNEVOIE-SUD,,,
34;F;I;BONNEVOIE-SUD,,,
3;M;F;BELAIR,,,
34;F;SRB;BONNEVOIE-SUD,,,
11;F;I;BONNEVOIE-NORD/VERLORENKOST,,,
40;M;PL;GASPERICH,,,
50;F;J;BELAIR,,,
17;M;B;GARE,,,
57;M;B;HOLLERICH,,,
33;M;I;BONNEVOIE-SUD,,,
3;M;L,E,I;BELAIR,
6;M;L,GR;BEGGEN,,
35;M;F;MERL,,,
3;F;F;BONNEVOIE-SUD,,,
3;M;L;GASPERICH,,,
33;M;MNE;GARE,,,
62;F;RUS;KIRCHBERG,,,
54;F;L,AL;NEUDORF/WEIMERSHOF,,
30;F;R;WEIMERSKIRCH,,,
37;F;I;HAMM,,,
3;M;IS;KIRCHBERG,,,
49;F;P;GARE,,,
28;M;I;GARE,,,
3;M;E;BELAIR,,,
33;F;F;MERL,,,
32;F;B;GARE,,,
32;M;L,BR;VILLE-HAUTE,,
3;M;F,IRL;HOLLERICH,,
3;M;H,SK;CENTS,,
29;M;GR;GARE,,,
42;F;F;BONNEVOIE-NORD/VERLORENKOST,,,
4;M;F;MUEHLENBACH,,,
68;F;F;BELAIR,,,
14;M;P;BELAIR,,,
29;M;GU;GARE,,,
31;M;F;HOLLERICH,,,
40;M;S;GARE,,,
25;M;P;GARE,,,
26;M;F;BONNEVOIE-SUD,,,
40;F;IND;KIRCHBERG,,,
45;F;F;PFAFFENTHAL,,,
32;F;TR;NEUDORF/WEIMERSHOF,,,
31;F;I;BELAIR,,,
35;F;USA;MUEHLENBACH,,,
32;F;E;ROLLINGERGRUND/BELAIR-NORD,,,
35;F;TN;ROLLINGERGRUND/BELAIR-NORD,,,
22;F;F;CESSANGE,,,
41;M;GR;BONNEVOIE-NORD/VERLORENKOST,,,
22;M;P;GARE,,,
30;F;F;GARE,,,
11;F;F;CESSANGE,,,
36;F;ZA;PULVERMUEHL,,,
7;F;USA;LIMPERTSBERG,,,
6;M;I;BELAIR,,,
13;M;SYR;MUEHLENBACH,,,
25;F;F;LIMPERTSBERG,,,
35;M;MEX;NEUDORF/WEIMERSHOF,,,
40;F;R;MERL,,,
35;F;F;MERL,,,
29;M;L,GB;BELAIR,,
36;F;B;GARE,,,
30;M;F;BONNEVOIE-NORD/VERLORENKOST,,,
16;M;PL;KIRCHBERG,,,
10;F;RUS;BELAIR,,,
13;M;IND;HOLLERICH,,,
33;M;I;EICH,,,
21;M;P;BONNEVOIE-SUD,,,
30;M;L,I;CESSANGE,,
3;M;F,GR;BONNEVOIE-SUD,,
34;F;GR;HOLLERICH,,,
32;F;RUS;CENTS,,,
3;M;L,F;GASPERICH,,
42;F;R;NEUDORF/WEIMERSHOF,,,
13;F;GB,F;GASPERICH,,
33;F;TJ;MERL,,,
33;F;F;HOLLERICH,,,
3;F;L;HOLLERICH,,,
29;F;L;MERL,,,
37;M;F;GARE,,,
27;M;B;GARE,,,
27;F;D,F;GARE,,
8;F;F;HAMM,,,
9;F;UKR;MERL,,,
3;F;F;ROLLINGERGRUND/BELAIR-NORD,,,
3;M;I;ROLLINGERGRUND/BELAIR-NORD,,,
30;M;F;BONNEVOIE-SUD,,,
34;F;F;ROLLINGERGRUND/BELAIR-NORD,,,
38;F;P;BONNEVOIE-NORD/VERLORENKOST,,,
29;F;PL;DOMMELDANGE,,,
41;M;H;DOMMELDANGE,,,
3;F;L;BEGGEN,,,
4;F;E;BELAIR,,,
33;M;TJ;HOLLERICH,,,
27;F;BG;GARE,,,
26;M;E;HAMM,,,
17;F;L;ROLLINGERGRUND/BELAIR-NORD,,,
66;F;E;LIMPERTSBERG,,,
25;M;F;BONNEVOIE-SUD,,,
25;M;D;KIRCHBERG,,,
28;M;F;BONNEVOIE-SUD,,,
39;F;GB;CENTS,,,
14;F;F;CESSANGE,,,
51;M;L;VILLE-HAUTE,,,
35;F;I;MERL,,,
31;M;J;GASPERICH,,,
50;M;B;BEGGEN,,,
39;F;GR;PULVERMUEHL,,,
7;M;J;MERL,,,
3;M;F,SK;GASPERICH,,
34;M;I;BELAIR,,,
41;M;F;KIRCHBERG,,,
28;F;B;GASPERICH,,,
43;M;F;BELAIR,,,
3;F;CZ;EICH,,,
61;M;H;NEUDORF/WEIMERSHOF,,,
3;F;L;ROLLINGERGRUND/BELAIR-NORD,,,
53;F;GB;NEUDORF/WEIMERSHOF,,,
7;M;F;MERL,,,
6;F;CH;LIMPERTSBERG,,,
60;M;FIN;NEUDORF/WEIMERSHOF,,,
66;M;TJ;MERL,,,
46;F;F;CESSANGE,,,
3;F;L;CENTS,,,
25;F;MEX;CESSANGE,,,
31;F;PL;NEUDORF/WEIMERSHOF,,,
32;F;USA;EICH,,,
43;F;P;CENTS,,,
24;M;IRL;GARE,,,
43;M;P;GARE,,,
3;F;NEP;BONNEVOIE-SUD,,,
81;M;P;BONNEVOIE-SUD,,,
2;M;L;CLAUSEN,,,
10;M;B,NL;CESSANGE,,
27;M;I;BONNEVOIE-NORD/VERLORENKOST,,,
36;F;L;BELAIR,,,
49;M;P;BONNEVOIE-SUD,,,
4;F;E;MERL,,,
26;M;F;GARE,,,
13;F;SK;ROLLINGERGRUND/BELAIR-NORD,,,
25;F;I,MA;MUEHLENBACH,,
2;F;HRV;LIMPERTSBERG,,,
17;F;B,E;BELAIR,,
33;F;PL;GASPERICH,,,
27;M;F;MERL,,,
22;M;F;BONNEVOIE-SUD,,,
5;M;D;KIRCHBERG,,,
49;M;P;LIMPERTSBERG,,,
20;F;L,P;ROLLINGERGRUND/BELAIR-NORD,,
50;F;F;GASPERICH,,,
52;F;GB;HOLLERICH,,,
26;F;MA;BONNEVOIE-NORD/VERLORENKOST,,,
29;F;MOL;ROLLINGERGRUND/BELAIR-NORD,,,
50;M;D;NEUDORF/WEIMERSHOF,,,
23;M;IRL;GARE,,,
32;F;B;BELAIR,,,
32;F;P;CENTS,,,
31;F;R;LIMPERTSBERG,,,
20;F;I;GARE,,,
29;M;IND;HOLLERICH,,,
20;F;L,I,F;LIMPERTSBERG,
23;M;P;EICH,,,
33;M;BOL;BELAIR,,,
34;M;IND;KIRCHBERG,,,
19;M;E;KIRCHBERG,,,
34;M;TR;GARE,,,
56;M;D;ROLLINGERGRUND/BELAIR-NORD,,,
29;M;E;GARE,,,
36;F;RUS;EICH,,,
45;M;RUS;MERL,,,
32;F;BR;LIMPERTSBERG,,,
27;F;I;WEIMERSKIRCH,,,
29;M;P;GARE,,,
2;F;D,DK;BELAIR,,
20;F;D;LIMPERTSBERG,,,
26;F;F;ROLLINGERGRUND/BELAIR-NORD,,,
35;F;F;BONNEVOIE-SUD,,,
5;M;USA;LIMPERTSBERG,,,
27;F;I;BEGGEN,,,
2;M;F;WEIMERSKIRCH,,,
37;F;L;BELAIR,,,
2;F;B;KIRCHBERG,,,
79;M;GB;LIMPERTSBERG,,,
2;M;F;CENTS,,,
52;M;D;GARE,,,
34;F;IND;BELAIR,,,
