DATAFLOW,COUNTRY: Country of residence,REGION: Tourist region,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_D5301(1.0),SSL40: of which: Australia,R02: Centre,A: Annual,2018,2833,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL40: of which: Australia,R02: Centre,A: Annual,2019,3031,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL40: of which: Australia,R02: Centre,A: Annual,2020,690,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL40: of which: Australia,R02: Centre,A: Annual,2021,2063,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2011,11086,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2012,10865,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2013,11918,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2014,10987,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2015,11747,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2016,10829,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2017,11239,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2018,11649,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2019,11255,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2020,6456,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL02: Germany,R07: Moselle,A: Annual,2021,7840,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2011,292,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2012,350,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2013,387,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2014,390,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2015,457,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2016,508,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2017,542,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2018,605,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2019,496,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2020,75,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL09: North America,R06: Mullerthal,A: Annual,2021,448,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2011,315,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2012,275,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2013,331,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2014,350,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2015,340,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2016,371,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2017,296,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2018,256,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2019,199,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2020,140,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL16: Italy,R05: Ardennes,A: Annual,2021,181,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2011,4571,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2012,4530,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2013,4216,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2014,3920,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2015,4151,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2016,3615,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2017,4132,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2018,4404,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2019,4171,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2020,2126,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R07: Moselle,A: Annual,2021,2820,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2011,664,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2012,610,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2013,898,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2014,961,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2015,997,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2016,918,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2017,1032,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2018,698,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2019,679,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2020,416,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL24: Romania,R08: Southern region,A: Annual,2021,544,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2011,21275,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2012,21521,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2013,21334,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2014,21866,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2015,21619,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2016,20041,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2017,19811,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2018,18382,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2019,17222,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2020,9289,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL12: France,R08: Southern region,A: Annual,2021,13635,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2011,105,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2012,141,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2013,194,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2014,315,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2015,245,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2016,278,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2017,185,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2018,156,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2019,183,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2020,41,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL30: Norway,R08: Southern region,A: Annual,2021,152,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2011,176,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2012,207,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2013,168,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2014,257,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2015,139,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2016,61,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2017,114,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2018,169,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2019,134,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2020,75,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL03: Russia,R07: Moselle,A: Annual,2021,88,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2011,259,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2012,207,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2013,189,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2014,261,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2015,329,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2016,334,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2017,229,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2018,416,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2019,473,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2020,67,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R06: Mullerthal,A: Annual,2021,321,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2011,212,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2012,134,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2013,412,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2014,228,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2015,229,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2016,286,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2017,311,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2018,1307,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2019,1220,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2020,481,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL37: of which: Peoples's Republic of China,R07: Moselle,A: Annual,2021,724,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2011,22,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2012,32,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2013,24,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2014,18,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2015,50,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2016,41,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2017,56,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2018,33,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2019,32,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2020,53,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R05: Ardennes,A: Annual,2021,9,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2011,18,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2012,53,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2013,11,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2014,52,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2015,90,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2016,38,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2017,42,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2018,41,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2019,32,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2020,23,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL13: Greece,R07: Moselle,A: Annual,2021,34,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2011,16,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2012,20,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2013,17,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2014,20,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2015,65,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2016,58,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2017,49,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2018,43,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2019,37,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2020,11,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R06: Mullerthal,A: Annual,2021,11,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2011,567361,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2012,634024,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2013,635215,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2014,702699,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2015,732891,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2016,712863,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2017,696855,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2018,699634,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2019,709296,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2020,370101,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R02: Centre,A: Annual,2021,506709,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2011,6083,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2012,6233,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2013,6125,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2014,7468,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2015,7726,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2016,7185,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2017,6533,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2018,6377,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2019,6347,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2020,2977,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL03: Austria,R01: Total,A: Annual,2021,4562,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2011,710,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2012,870,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2013,1119,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2014,1211,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2015,1791,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2016,1405,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2017,1430,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2018,1393,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2019,1330,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2020,940,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R01: Total,A: Annual,2021,1267,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2011,9455,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2012,13633,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2013,4083,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2014,5819,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2015,4702,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2016,4204,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2017,3872,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2018,3489,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2019,3770,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2020,2190,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL07: Africa,R02: Centre,A: Annual,2021,3847,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2011,2253,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2012,3458,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2013,3101,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2014,4213,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2015,4516,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2016,3964,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2017,4086,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2018,4896,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2019,5618,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2020,1925,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R02: Centre,A: Annual,2021,3636,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2011,38296,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2012,33593,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2013,36451,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2014,37503,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2015,42582,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2016,42495,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2017,39955,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2018,34659,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2019,37509,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2020,22594,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL20: Netherlands,R06: Mullerthal,A: Annual,2021,28184,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2011,123422,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2012,130770,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2013,131427,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2014,151520,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2015,159947,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2016,157029,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2017,169593,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2018,165683,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2019,184523,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2020,125698,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R05: Ardennes,A: Annual,2021,131494,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2011,11,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2012,29,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2013,12,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2014,26,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2015,22,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2016,53,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2017,18,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2018,9,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2019,8,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2020,3,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL06: Cyprus,R08: Southern region,A: Annual,2021,7,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R05: Ardennes,A: Annual,2011,19,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R05: Ardennes,A: Annual,2012,23,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R05: Ardennes,A: Annual,2013,53,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R05: Ardennes,A: Annual,2014,65,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL34: of which: Brazil,R05: Ardennes,A: Annual,2015,53,,,,,,,,0: Zero
