number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
45,19.908029909582638,2023-09-16 00:09:04.619370,2023-09-16 00:09:59.449265,0 days 00:00:54.829895,0.8415362479439473,0.10216100749233917,7,287,0.03902008887962635,0.0776675132650684,0.7651598409199205,COMPLETE
46,23.997469684485313,2023-09-16 00:09:59.449265,2023-09-16 00:11:13.697715,0 days 00:01:14.248450,0.7914132314207991,0.0031069438230479918,5,557,0.07935621339909059,0.0036953725284042315,0.5720264359835281,COMPLETE
47,28.567326145407065,2023-09-16 00:11:13.697715,2023-09-16 00:12:11.979251,0 days 00:00:58.281536,0.9632349072613093,0.3773523412562029,3,602,0.0003352513961702164,0.20213712659091881,0.6634432278683935,COMPLETE
48,21.906881473986836,2023-09-16 00:12:11.979251,2023-09-16 00:13:20.284990,0 days 00:01:08.305739,0.8745523708604929,0.27854721470064386,8,324,0.19424685801471497,0.12751807278778965,0.9484594427795944,COMPLETE
49,18.479749906002358,2023-09-16 00:13:20.284990,2023-09-16 00:13:38.851495,0 days 00:00:18.566505,0.7185989148366518,0.05415192678717957,5,150,0.12656465316053322,0.3026885702577582,0.9023436860885614,COMPLETE
50,18.312163698562046,2023-09-16 00:13:38.851495,2023-09-16 00:13:50.029626,0 days 00:00:11.178131,0.5171458201737686,0.03581241559255051,4,129,0.1374903870435297,0.2986396616347892,0.8838187916533279,COMPLETE
51,18.227196757761213,2023-09-16 00:13:50.029626,2023-09-16 00:13:59.130900,0 days 00:00:09.101274,0.4412549129318371,0.04128622514363676,4,111,0.14503490611564707,0.3207049813185179,0.8873581995280756,COMPLETE
52,18.18046745001485,2023-09-16 00:13:59.130900,2023-09-16 00:14:09.851209,0 days 00:00:10.720309,0.5042982388135284,0.048713811377308666,4,123,0.18769955931846577,0.3003751963764031,0.8869998430818421,COMPLETE
53,19.05382566724874,2023-09-16 00:14:09.851209,2023-09-16 00:14:20.226581,0 days 00:00:10.375372,0.4772789865519932,0.10083563813203014,4,124,0.26144360822701845,0.30675595823338286,0.882424365265542,COMPLETE
54,18.411673210853586,2023-09-16 00:14:20.226581,2023-09-16 00:14:26.766980,0 days 00:00:06.540399,0.4117221902379069,0.05006405115675974,3,90,0.18936008530986218,0.32834292512598723,0.9637380400982113,COMPLETE
55,18.593922673126606,2023-09-16 00:14:26.766980,2023-09-16 00:14:33.343182,0 days 00:00:06.576202,0.3929266983572672,0.15100790577550233,3,94,0.18326642080430838,0.3366451788059534,0.9752139596561054,COMPLETE
56,18.26967950893316,2023-09-16 00:14:33.343182,2023-09-16 00:14:38.556837,0 days 00:00:05.213655,0.5574385567504799,0.09419888558891246,3,54,0.2042921704027027,0.4433007603270615,0.9647683855098601,COMPLETE
57,18.35229132188571,2023-09-16 00:14:38.556837,2023-09-16 00:14:43.627336,0 days 00:00:05.070499,0.5240778538908197,0.19254080465002418,3,55,0.30306513909576027,0.453426621811882,0.9964905594521333,COMPLETE
58,18.380414599167548,2023-09-16 00:14:43.627336,2023-09-16 00:14:49.418009,0 days 00:00:05.790673,0.5324491419027153,0.19296819949522975,4,52,0.295744155263001,0.4653076181152462,0.9047740256254372,COMPLETE
59,19.30103044316309,2023-09-16 00:14:49.433634,2023-09-16 00:15:05.578507,0 days 00:00:16.144873,0.5486669854426944,0.1384621683050963,4,198,0.3407945285891159,0.3798584405772413,0.9929060060065844,COMPLETE
60,18.160894446502994,2023-09-16 00:15:05.578507,2023-09-16 00:15:14.306999,0 days 00:00:08.728492,0.48501975973541334,0.09178121417699604,3,118,0.24208556102485257,0.4735187089648715,0.8785682942026143,COMPLETE
61,18.205224662542225,2023-09-16 00:15:14.306999,2023-09-16 00:15:23.377043,0 days 00:00:09.070044,0.48901535691301196,0.09981966577476796,3,124,0.2663073416115321,0.4556829461187324,0.8313097373069234,COMPLETE
62,18.15618728605823,2023-09-16 00:15:23.392669,2023-09-16 00:15:32.167584,0 days 00:00:08.774915,0.4664487059830981,0.09263245326970924,3,123,0.2504866162606796,0.5271708058321658,0.8371653796078543,COMPLETE
63,18.31226624273998,2023-09-16 00:15:32.167584,2023-09-16 00:15:39.040153,0 days 00:00:06.872569,0.4608615903584878,0.07852875820277277,3,86,0.23552387442681016,0.5393383330725062,0.8332737031574032,COMPLETE
64,18.238343092524712,2023-09-16 00:15:39.040153,2023-09-16 00:15:47.405656,0 days 00:00:08.365503,0.4261114828092201,0.10186582252072597,3,118,0.26497167193381166,0.5804944636677422,0.8033769316604773,COMPLETE
65,18.651838706749952,2023-09-16 00:15:47.405656,2023-09-16 00:16:02.375154,0 days 00:00:14.969498,0.41058268434009093,0.13867013001618392,3,253,0.2638121280210984,0.5829320459405627,0.8628761402225811,COMPLETE
66,19.99970167538745,2023-09-16 00:16:02.375154,2023-09-16 00:16:11.446097,0 days 00:00:09.070943,0.487159730678574,0.23079396692225032,3,123,0.3589095765990564,0.5929590777104686,0.8021717886549407,COMPLETE
67,18.16988200380106,2023-09-16 00:16:11.446097,2023-09-16 00:16:23.753233,0 days 00:00:12.307136,0.43144731930600494,0.09662185455906962,3,198,0.4133988984402426,0.48324384367999074,0.9219841535849022,COMPLETE
68,18.671112681872692,2023-09-16 00:16:23.753233,2023-09-16 00:16:34.849023,0 days 00:00:11.095790,0.36046806161822387,0.16582838479928283,3,189,0.42780621833168275,0.49390186728402463,0.8320475516333008,COMPLETE
69,18.393569570555798,2023-09-16 00:16:34.849023,2023-09-16 00:16:48.506198,0 days 00:00:13.657175,0.44067309720281433,0.10336900515752889,3,224,0.3942038220197431,0.49340323063623476,0.9195170910500106,COMPLETE
70,19.190387602248524,2023-09-16 00:16:48.506198,2023-09-16 00:16:58.911633,0 days 00:00:10.405435,0.3376533613991363,0.20264419410790663,4,151,0.3371576290029299,0.5699932668693967,0.8691919730105814,COMPLETE
71,18.202531744372642,2023-09-16 00:16:58.911633,2023-09-16 00:17:06.822716,0 days 00:00:07.911083,0.43597936169063956,0.09081988444647117,3,111,0.2841225156083644,0.4243703299357788,0.9141531395023699,COMPLETE
72,18.085614667102895,2023-09-16 00:17:06.822716,2023-09-16 00:17:15.205104,0 days 00:00:08.382388,0.506474445096195,0.08688470298007339,3,112,0.28444590709008466,0.4132361741537962,0.9261185318455714,COMPLETE
73,18.66961327015764,2023-09-16 00:17:15.220729,2023-09-16 00:17:21.545149,0 days 00:00:06.324420,0.4840648365522142,0.13802683065534793,3,79,0.31383686681352635,0.4119082658790299,0.9271644435324307,COMPLETE
74,18.335835289978085,2023-09-16 00:17:21.560774,2023-09-16 00:17:35.412950,0 days 00:00:13.852176,0.464170871966741,0.04157580733939097,4,176,0.28330766124071705,0.36596871156531013,0.890337547369526,COMPLETE
75,18.487577982545265,2023-09-16 00:17:35.412950,2023-09-16 00:17:44.988091,0 days 00:00:09.575141,0.5010041331198254,0.08071450583899914,4,106,0.24505231441806483,0.4170295215043607,0.8521989255029973,COMPLETE
76,19.25709380362442,2023-09-16 00:17:45.004225,2023-09-16 00:17:54.406061,0 days 00:00:09.401836,0.44872654709746784,0.15750796170590295,3,139,0.3811284330836909,0.43857914888040794,0.9186675179682047,COMPLETE
77,18.441830950233857,2023-09-16 00:17:54.406061,2023-09-16 00:18:01.255543,0 days 00:00:06.849482,0.4404769691554288,0.12698331228748042,4,76,0.34543519962850056,0.391857964952494,0.9528196764409529,COMPLETE
78,18.646901744042175,2023-09-16 00:18:01.255543,2023-09-16 00:18:09.536218,0 days 00:00:08.280675,0.4921610549662805,0.031964354927091244,3,110,0.21687570011730228,0.46978548469390313,0.8318201303654915,COMPLETE
79,18.20347797895156,2023-09-16 00:18:09.536218,2023-09-16 00:18:20.270844,0 days 00:00:10.734626,0.3875640873316736,0.0782009606401064,3,176,0.4826679685394951,0.5122784582011228,0.8753019219900766,COMPLETE
80,18.11301381089417,2023-09-16 00:18:20.270844,2023-09-16 00:18:33.390929,0 days 00:00:13.120085,0.5777592316959567,0.07876946285334006,3,173,0.47403952113500936,0.5119921144262646,0.7825174616658603,COMPLETE
81,18.46525408360311,2023-09-16 00:18:33.390929,2023-09-16 00:18:46.341606,0 days 00:00:12.950677,0.568637270414339,0.08334109702533105,3,172,0.511717726238802,0.523306851667566,0.7882798157554947,COMPLETE
82,18.171916331614224,2023-09-16 00:18:46.341606,2023-09-16 00:19:02.412019,0 days 00:00:16.070413,0.6028802124389449,0.07165323857666578,3,219,0.4751159053450512,0.5128487429331718,0.8596508065761383,COMPLETE
83,18.309548545785113,2023-09-16 00:19:02.412019,2023-09-16 00:19:18.449769,0 days 00:00:16.037750,0.6162418818211993,0.07557803968899546,3,217,0.4563873245083278,0.5090961992437073,0.8614419822771,COMPLETE
84,18.9627616239988,2023-09-16 00:19:18.449769,2023-09-16 00:19:29.279071,0 days 00:00:10.829302,0.5193296904927914,0.12683930202864838,3,153,0.4152458265696146,0.5518989990377368,0.9362521140996519,COMPLETE
85,19.36925945410401,2023-09-16 00:19:29.279071,2023-09-16 00:19:47.765528,0 days 00:00:18.486457,0.5927352162455178,0.16713553299536643,3,264,0.5442772479210607,0.4939079963170008,0.9028477969758621,COMPLETE
86,18.922945848097918,2023-09-16 00:19:47.765528,2023-09-16 00:20:19.576299,0 days 00:00:31.810771,0.3920061292569636,0.061946654086257824,10,183,0.4485671920566171,0.6132429785177249,0.9449857215555384,COMPLETE
87,18.19540990953024,2023-09-16 00:20:19.576299,2023-09-16 00:20:35.554432,0 days 00:00:15.978133,0.5368976838247597,0.027253507115597986,3,235,0.4710524734663329,0.5185488308851359,0.8701363341671807,COMPLETE
88,18.252377602860264,2023-09-16 00:20:35.570067,2023-09-16 00:20:56.903036,0 days 00:00:21.332969,0.6130600328471025,0.02897225432631137,4,238,0.3777954748627412,0.4758895259133099,0.853351024091739,COMPLETE
89,84.12493235411766,2023-09-16 00:20:56.903036,2023-09-16 00:21:11.339462,0 days 00:00:14.436426,0.5411684257929437,0.001013153016486107,3,208,0.40404700244716785,0.43565838519936295,0.8138759766223241,COMPLETE
90,18.820713120315634,2023-09-16 00:21:11.339462,2023-09-16 00:21:24.844842,0 days 00:00:13.505380,0.5768897937866551,0.11648344936094755,4,140,0.3240115315179226,0.5421903081620542,0.7866384603911772,COMPLETE
91,18.11410521116975,2023-09-16 00:21:24.844842,2023-09-16 00:21:40.750526,0 days 00:00:15.905684,0.5145534074506897,0.06129345213469228,3,238,0.4811453285135551,0.5148400592260111,0.8766958304085916,COMPLETE
92,18.153560068754565,2023-09-16 00:21:40.750526,2023-09-16 00:21:56.270053,0 days 00:00:15.519527,0.5095298545942069,0.052099336912192616,3,237,0.5231986830809414,0.5077771659116569,0.9109590512123297,COMPLETE
93,18.167156966645404,2023-09-16 00:21:56.270053,2023-09-16 00:22:15.603031,0 days 00:00:19.332978,0.5521898253824806,0.020519774653031744,3,287,0.5067971881510844,0.48102465063541505,0.877892683942787,COMPLETE
94,18.186137254056714,2023-09-16 00:22:15.603031,2023-09-16 00:22:38.042691,0 days 00:00:22.439660,0.5025882071048804,0.024214942136080157,4,291,0.5174148993869074,0.47104739016344555,0.8965632198486968,COMPLETE
95,18.112305228985246,2023-09-16 00:22:38.058316,2023-09-16 00:22:56.531234,0 days 00:00:18.472918,0.5640819820627986,0.04994102408277512,3,279,0.5795430571091632,0.5593594775298741,0.9739195339391382,COMPLETE
96,18.207666138071573,2023-09-16 00:22:56.531234,2023-09-16 00:23:16.821343,0 days 00:00:20.290109,0.5648395771899936,0.06382859018751273,3,309,0.5946938687644538,0.6222951459336844,0.9676450324183822,COMPLETE
97,18.376883726891894,2023-09-16 00:23:16.821343,2023-09-16 00:23:31.871164,0 days 00:00:15.049821,0.4651749494410278,0.05424656854061921,3,243,0.4981942834231059,0.5595596496840199,0.9321960063264467,COMPLETE
98,18.748178986590187,2023-09-16 00:23:31.871164,2023-09-16 00:23:50.531654,0 days 00:00:18.660490,0.5936112422755251,0.11845787691897278,3,274,0.5310837997023974,0.5228587422486017,0.9773706369527722,COMPLETE
99,19.656599715191664,2023-09-16 00:23:50.547291,2023-09-16 00:24:12.845697,0 days 00:00:22.298406,0.5486659786080086,0.1548246404805942,3,346,0.5602283987232451,0.4842165863595187,0.9561251748161228,COMPLETE
100,18.391580473021556,2023-09-16 00:24:12.845697,2023-09-16 00:24:29.822754,0 days 00:00:16.977057,0.5212421766965162,0.014462331075231996,3,263,0.49140627680036797,0.5144513221494611,0.9137325201796213,COMPLETE
101,18.25928017301236,2023-09-16 00:24:29.822754,2023-09-16 00:24:46.235025,0 days 00:00:16.412271,0.507705718692496,0.05409170804786253,4,199,0.5859878281580962,0.5331487443852069,0.8457131560374359,COMPLETE
102,18.129691176558506,2023-09-16 00:24:46.235025,2023-09-16 00:25:05.138168,0 days 00:00:18.903143,0.46899224684630075,0.03876029508874581,3,307,0.47125029576564753,0.4496386736703083,0.893826788009658,COMPLETE
103,18.22648499336542,2023-09-16 00:25:05.138168,2023-09-16 00:25:25.302063,0 days 00:00:20.163895,0.5542426673268299,0.024562964581243605,3,306,0.4310362424714247,0.45974264217909805,0.9342874590537114,COMPLETE
104,18.7861026925062,2023-09-16 00:25:25.302063,2023-09-16 00:25:47.191044,0 days 00:00:21.888981,0.47597154551016263,0.08740702882582982,3,379,0.5152404505113428,0.491831876659775,0.9991920144821106,COMPLETE
105,18.2112541662899,2023-09-16 00:25:47.191044,2023-09-16 00:26:06.118038,0 days 00:00:18.926994,0.5774216223591057,0.06472681169897546,3,273,0.47233066329128864,0.5523227625152568,0.880009413736828,COMPLETE
106,18.836572661797927,2023-09-16 00:26:06.118038,2023-09-16 00:26:21.622693,0 days 00:00:15.504655,0.5301082690949175,0.10760111960298398,3,231,0.5440211839271465,0.443757213463121,0.9015783425329809,COMPLETE
107,18.803993155084633,2023-09-16 00:26:21.622693,2023-09-16 00:26:38.538587,0 days 00:00:16.915894,0.4638552277851694,0.1380820049108988,4,216,0.4450025174228572,0.502203683701229,0.8259257310353815,COMPLETE
108,19.255594761956598,2023-09-16 00:26:38.538587,2023-09-16 00:27:56.215273,0 days 00:01:17.676686,0.6325261325376615,0.041573780070186306,12,253,0.6332488723396635,0.4788785669750947,0.8526221083279737,COMPLETE
109,18.187987824062414,2023-09-16 00:27:56.215273,2023-09-16 00:28:07.373599,0 days 00:00:11.158326,0.5126428313087219,0.0912801820632464,3,163,0.46394582743287954,0.42536709840804204,0.9478970296595639,COMPLETE
110,47.80973594190138,2023-09-16 00:28:07.373599,2023-09-16 00:28:34.080391,0 days 00:00:26.706792,0.5622309791598097,0.002472453849106604,4,321,0.4914619527235874,0.5362988969701776,0.77047612139876,COMPLETE
111,18.241953497960715,2023-09-16 00:28:34.080391,2023-09-16 00:28:40.014502,0 days 00:00:05.934111,0.5005848656014485,0.059593126002945834,3,67,0.4388077756706863,0.4607033396519022,0.8865939591188975,COMPLETE
112,18.167715573073753,2023-09-16 00:28:40.014502,2023-09-16 00:28:53.793658,0 days 00:00:13.779156,0.5368219649549532,0.047508096887406745,3,202,0.41381892704179146,0.5699157945307463,0.9171157099732746,COMPLETE
113,18.292940695978835,2023-09-16 00:28:53.793658,2023-09-16 00:29:12.421316,0 days 00:00:18.627658,0.5404454132626811,0.038196903174638294,3,285,0.42394773258602825,0.5622426058926955,0.9244979760510421,COMPLETE
114,18.310331638431357,2023-09-16 00:29:12.421316,2023-09-16 00:29:24.414520,0 days 00:00:11.993204,0.4782204191289105,0.11515675095341765,3,186,0.4730414068824342,0.5927343491868711,0.9702277679854067,COMPLETE
115,18.326221141124208,2023-09-16 00:29:24.414520,2023-09-16 00:29:38.381051,0 days 00:00:13.966531,0.5770329477131224,0.01986430975090435,3,196,0.4081478918376262,0.5005360177423094,0.9044764240695078,COMPLETE
116,18.187098256030154,2023-09-16 00:29:38.381051,2023-09-16 00:29:53.538527,0 days 00:00:15.157476,0.5327884586019047,0.08340157518847723,3,224,0.5055903314236665,0.5393988110411506,0.8700221143904546,COMPLETE
117,18.34098767627482,2023-09-16 00:29:53.538527,2023-09-16 00:30:06.062557,0 days 00:00:12.524030,0.5974018192569087,0.07069200228409142,3,162,0.45892158384540477,0.39831340581599967,0.8085960864369462,COMPLETE
118,19.14453691365761,2023-09-16 00:30:06.062557,2023-09-16 00:30:24.878552,0 days 00:00:18.815995,0.4547649658538007,0.17729245029221258,4,258,0.3884025493549184,0.5659908079751564,0.9191445576960657,COMPLETE
119,18.828246076696033,2023-09-16 00:30:24.878552,2023-09-16 00:30:50.238896,0 days 00:00:25.360344,0.4904215356110266,0.04237125724805984,9,137,0.5306870803203951,0.44708422989102975,0.837804477483077,COMPLETE
120,20.018585885469477,2023-09-16 00:30:50.238896,2023-09-16 00:31:06.011756,0 days 00:00:15.772860,0.42187589478260124,0.21209992170345593,3,278,0.49264677673940316,0.47859333368457274,0.9817528714025244,COMPLETE
121,18.050579311276362,2023-09-16 00:31:06.011756,2023-09-16 00:31:25.565484,0 days 00:00:19.553728,0.5146082522861111,0.050556468008349106,3,305,0.17526135329047612,0.5140785458884243,0.8862678396407935,COMPLETE
122,18.904797108317393,2023-09-16 00:31:25.565484,2023-09-16 00:31:46.001679,0 days 00:00:20.436195,0.5520364286288791,0.09957205108091222,3,305,0.44480248735599937,0.5237523445368911,0.8632534144352595,COMPLETE
123,18.341217168117886,2023-09-16 00:31:46.001679,2023-09-16 00:32:07.581262,0 days 00:00:21.579583,0.5190659330607278,0.022177946700602504,3,344,0.36114834584031963,0.50871937673495,0.9495483148548569,COMPLETE
124,18.94601583474867,2023-09-16 00:32:07.581262,2023-09-16 00:32:20.857380,0 days 00:00:13.276118,0.4690437328923148,0.13444809700985488,3,209,0.21512505511268043,0.6177784934978544,0.895951133781847,COMPLETE
125,18.33091789804347,2023-09-16 00:32:20.873005,2023-09-16 00:32:40.614275,0 days 00:00:19.741270,0.5080365284155325,0.05553351784924814,4,248,0.17213335791787074,0.4853025151075372,0.8468217471756333,COMPLETE
126,19.06349328783574,2023-09-16 00:32:40.614275,2023-09-16 00:33:03.819713,0 days 00:00:23.205438,0.6352873787173192,0.0831783010823948,3,332,0.4171090003867477,0.5772168051607939,0.9313997651420443,COMPLETE
127,82.12250353271489,2023-09-16 00:33:03.835339,2023-09-16 00:33:11.855956,0 days 00:00:08.020617,0.578312868615718,0.002364684566781926,3,100,0.24798647201271443,0.4114934879159427,0.8782126827554202,COMPLETE
128,18.663672296519785,2023-09-16 00:33:11.855956,2023-09-16 00:33:29.319906,0 days 00:00:17.463950,0.44725067345705033,0.11241879507672574,4,238,0.5653822827506898,0.549333546788732,0.9050619205754307,COMPLETE
129,18.166680237374955,2023-09-16 00:33:29.319906,2023-09-16 00:33:43.885075,0 days 00:00:14.565169,0.4847449066583678,0.04210743236153433,3,223,0.3910724467350364,0.45603104174838843,0.8320019727252793,COMPLETE
130,18.196499415647118,2023-09-16 00:33:43.885075,2023-09-16 00:34:06.385828,0 days 00:00:22.500753,0.48217925093247793,0.034400349184578946,3,365,0.40151964613383384,0.432071072247455,0.8227630443382159,COMPLETE
131,18.20405814808796,2023-09-16 00:34:06.385828,2023-09-16 00:34:26.003371,0 days 00:00:19.617543,0.5262715724416122,0.06895788337660161,3,294,0.4745147765989771,0.4615335661104585,0.7519839376684734,COMPLETE
132,18.110209434471358,2023-09-16 00:34:26.003371,2023-09-16 00:34:41.397597,0 days 00:00:15.394226,0.5583676240238602,0.04336419645523619,3,221,0.42847514521997404,0.5255452943087101,0.8862896997943026,COMPLETE
133,18.10083936088081,2023-09-16 00:34:41.397597,2023-09-16 00:34:59.180642,0 days 00:00:17.783045,0.5465337222066604,0.04330295416217217,3,265,0.3799162250837607,0.49812903922746815,0.8842384263402832,COMPLETE
134,18.112545748995647,2023-09-16 00:34:59.180642,2023-09-16 00:35:17.446514,0 days 00:00:18.265872,0.5517610535984038,0.04541543331461414,3,264,0.3739315901053236,0.5371766974692824,0.7965557860155896,COMPLETE
135,18.165358225302533,2023-09-16 00:35:17.446514,2023-09-16 00:35:39.152887,0 days 00:00:21.706373,0.5545215219414512,0.029530256735639585,3,318,0.34994012866261714,0.5305347792603197,0.7983489043549525,COMPLETE
136,18.17480977398018,2023-09-16 00:35:39.152887,2023-09-16 00:36:00.931348,0 days 00:00:21.778461,0.5646252360715552,0.04177812998569276,3,316,0.3580944529141028,0.5244900412739513,0.7884932156132761,COMPLETE
137,86.40086677861042,2023-09-16 00:36:00.931348,2023-09-16 00:36:18.048370,0 days 00:00:17.117022,0.49179097680417005,0.0006907172990048421,3,265,0.3005709919444235,0.4985531943435512,0.8101277219777505,COMPLETE
138,18.127773895310252,2023-09-16 00:36:18.048370,2023-09-16 00:36:38.025077,0 days 00:00:19.976707,0.4970279764100034,0.06074536977267181,4,246,0.33043184461027275,0.5438271977278902,0.7553627741904927,COMPLETE
139,18.431809044168286,2023-09-16 00:36:38.025077,2023-09-16 00:37:02.570105,0 days 00:00:24.545028,0.5168754614481919,0.08593517996925927,4,300,0.31534625804258054,0.5538543571278783,0.7349159367965636,COMPLETE
140,22.018460176061144,2023-09-16 00:37:02.570105,2023-09-16 00:37:24.022354,0 days 00:00:21.452249,0.5847296705521198,0.40653433308722864,4,244,0.2882507458904595,0.5979892780015912,0.7962045293399564,COMPLETE
141,18.10929957105798,2023-09-16 00:37:24.022354,2023-09-16 00:37:42.007896,0 days 00:00:17.985542,0.5061415111754636,0.058005285956401684,3,270,0.3398470584973936,0.5369678646388146,0.7785305522386393,COMPLETE
142,18.36506334493778,2023-09-16 00:37:42.007896,2023-09-16 00:38:00.781130,0 days 00:00:18.773234,0.5480927625979192,0.062077306405631034,3,268,0.34912010222410006,0.5368587506680386,0.7730774653108048,COMPLETE
143,18.21008196392554,2023-09-16 00:38:00.781130,2023-09-16 00:38:17.815531,0 days 00:00:17.034401,0.5006093303215458,0.024148704521384626,3,253,0.3304091358376479,0.5277699500083468,0.7508117269964603,COMPLETE
144,18.773542895024537,2023-09-16 00:38:17.818538,2023-09-16 00:38:37.040099,0 days 00:00:19.221561,0.5317690510866165,0.1035730734502757,3,285,0.33824787614696755,0.5068845424077392,0.7829684157746555,COMPLETE
145,18.43160152147294,2023-09-16 00:38:37.040099,2023-09-16 00:38:59.526013,0 days 00:00:22.485914,0.5616826758400021,0.06586488434366118,3,332,0.3613662495136888,0.5500179750777849,0.8162951481102222,COMPLETE
146,19.274353123227144,2023-09-16 00:38:59.526013,2023-09-16 00:39:17.450450,0 days 00:00:17.924437,0.5123193298482843,0.1320876514228913,3,273,0.37707023305356946,0.6040121861290255,0.8461586288334373,COMPLETE
147,18.3788051651747,2023-09-16 00:39:17.450450,2023-09-16 00:39:41.133131,0 days 00:00:23.682681,0.46044047919436176,0.0817498495627263,3,393,0.30828999715643796,0.5113479733946914,0.8001793905469736,COMPLETE
148,18.270520372569827,2023-09-16 00:39:41.133131,2023-09-16 00:40:07.043567,0 days 00:00:25.910436,0.5424535751925188,0.020873074948319033,4,306,0.2781444429283479,0.6364415185275418,0.7102828612686201,COMPLETE
149,18.15078280917509,2023-09-16 00:40:07.043567,2023-09-16 00:40:24.572189,0 days 00:00:17.528622,0.6090291907871157,0.05371165871017543,3,235,0.32589444195054623,0.539181548403582,0.7573671589916185,COMPLETE
150,18.539028617589388,2023-09-16 00:40:24.572189,2023-09-16 00:40:41.836661,0 days 00:00:17.264472,0.6044545568522558,0.11317235262041964,3,231,0.23976327711170514,0.5747522876792497,0.7551505990816806,COMPLETE
151,18.154443539311767,2023-09-16 00:40:41.836661,2023-09-16 00:41:00.461472,0 days 00:00:18.624811,0.583904916930794,0.05183651131107317,3,258,0.33707831149497663,0.5458488681754733,0.7714019224957805,COMPLETE
152,18.06608485310416,2023-09-16 00:41:00.461472,2023-09-16 00:41:19.498651,0 days 00:00:19.037179,0.6174947233862595,0.05858225278443468,3,252,0.25782279407579806,0.5838195764391229,0.731098822546039,COMPLETE
153,18.013359946230402,2023-09-16 00:41:19.498651,2023-09-16 00:41:38.475832,0 days 00:00:18.977181,0.6298020803087364,0.05257655674515286,3,248,0.31042392274023006,0.5887724180690832,0.7270041341889286,COMPLETE
154,17.977330502108984,2023-09-16 00:41:38.491457,2023-09-16 00:41:57.306956,0 days 00:00:18.815499,0.6283658265366866,0.05215764375599562,3,249,0.32511395148555444,0.5966943579683163,0.7277457640854667,COMPLETE
155,18.298072267041753,2023-09-16 00:41:57.306956,2023-09-16 00:42:16.013379,0 days 00:00:18.706423,0.6364314074051667,0.06060864713175684,3,240,0.2906076818901654,0.6324457156727349,0.7216675443323907,COMPLETE
156,18.0938121133848,2023-09-16 00:42:16.013379,2023-09-16 00:42:36.691767,0 days 00:00:20.678388,0.6249885001295473,0.04978074333348647,3,276,0.3185928202547218,0.5936080018655422,0.7380966866804348,COMPLETE
157,18.115490660139425,2023-09-16 00:42:36.691767,2023-09-16 00:42:58.082327,0 days 00:00:21.390560,0.6665621517853418,0.018530355986977012,3,275,0.3142853759911428,0.6512219115998956,0.7335931418669518,COMPLETE
158,18.193773221057885,2023-09-16 00:42:58.082327,2023-09-16 00:43:19.656179,0 days 00:00:21.573852,0.6539329900204416,0.016187955651885782,3,282,0.31411849713708623,0.6604615442456088,0.7308239779369217,COMPLETE
159,39.121383310093556,2023-09-16 00:43:19.671806,2023-09-16 00:43:48.391463,0 days 00:00:28.719657,0.6844239846722381,0.003438799891721356,4,297,0.36946415369131425,0.5918075487210713,0.6978090892756436,COMPLETE
160,18.11859138968093,2023-09-16 00:43:48.391463,2023-09-16 00:44:08.617911,0 days 00:00:20.226448,0.6204308322285763,0.036737878732110485,3,265,0.263324894992096,0.5853286903751016,0.6819968754012116,COMPLETE
161,18.11644615364516,2023-09-16 00:44:08.617911,2023-09-16 00:44:29.109593,0 days 00:00:20.491682,0.6415560790328023,0.07022134595031157,3,263,0.2728071964076439,0.577803653526952,0.6744465261824523,COMPLETE
162,18.15531827957464,2023-09-16 00:44:29.109593,2023-09-16 00:44:49.525982,0 days 00:00:20.416389,0.6537761241196851,0.0763799677248333,3,260,0.2667079504930524,0.5863931367662739,0.692661349936194,COMPLETE
163,18.153136926086358,2023-09-16 00:44:49.525982,2023-09-16 00:45:10.646656,0 days 00:00:21.120674,0.6294652249234218,0.03995165163055462,3,273,0.2943065038761177,0.6509948207693291,0.677082574921093,COMPLETE
164,18.152115153171962,2023-09-16 00:45:10.646656,2023-09-16 00:45:30.542820,0 days 00:00:19.896164,0.6758171356756855,0.07113350090362575,3,249,0.30499557841909114,0.6116797348519524,0.7087839117573541,COMPLETE
165,18.100942269421587,2023-09-16 00:45:30.542820,2023-09-16 00:45:51.825126,0 days 00:00:21.282306,0.6218990694998955,0.023367344701974786,3,278,0.26678987829812184,0.5662690095963898,0.6551310358151424,COMPLETE
166,18.127251735601266,2023-09-16 00:45:51.825126,2023-09-16 00:46:13.053398,0 days 00:00:21.228272,0.618306520578998,0.02043436998093813,3,280,0.26262203090542907,0.5790904185541703,0.657608806314359,COMPLETE
167,18.162722578045344,2023-09-16 00:46:13.053398,2023-09-16 00:46:33.608207,0 days 00:00:20.554809,0.6473242998714386,0.03403826518451772,3,263,0.23028176783945842,0.6014148639216712,0.6864032086389499,COMPLETE
168,18.21694222839986,2023-09-16 00:46:33.608207,2023-09-16 00:46:56.379470,0 days 00:00:22.771263,0.6690244328478259,0.09014371897450059,3,292,0.27609541335429777,0.6707943060261217,0.7267779485652652,COMPLETE
169,98.43243257190773,2023-09-16 00:46:56.379470,2023-09-16 00:47:12.986133,0 days 00:00:16.606663,0.6144988428171133,0.0002320992492167162,3,216,0.25158262853357805,0.5643843707024266,0.6753175706652053,COMPLETE
