product_id,akkukapazitat,anzahl_prozessorkerne,arbeitsspeicher,artikelnummer,audio_features,batterie_akkutyp,betriebssystem,betriebssystem_version,bildschirmdiagonale_zoll,bildschirmtechnologie,bildseitenverhaltnis,bildwiederholfrequenz,bildwiederholrate_bei_max_auflosung,bluetooth_version,breite,farbgruppe,frontkamera_auflosung,genaue_farbbezeichnung,gewicht,handy_features,hauptkamera_lichtstarke,hersteller,herstellernr,hohe,kamera_anzahl,kamera_auflosung,kamera_feature,kategorie,konnektivitat,ladetechnologie,lieferumfang,lange,max_videoauflosung,max_videoauflosung_standard,mobiler_prozessor,mobilfunk_standard,modellreihe,pixelauflosung,prozessor_taktfrequenz,punktdichte,sim_slot,sim_kartentyp,sim_typ,satellitennavigationssystemtyp,schutzart_ip_code,sensoren,smart_home_okosystem,speicherkapazitat,speicherkartentyp,steckertyp,titel,verkaufsrang_in_kategorie_smartphone,wlan_standard
35523383,5010 mAh,8 -Core,4 GB,35523383,AACi,LiPoi,Android,Android 13,,IPSi,20:9,30 Hz,,5.1,8.45 mm,Grau,,Dark Grey,2 kg,3.5mm Klinkenbuchse,,TCL,T610K-2ALCA112,167.91 mm,Single Kamerai,,,Smartphonei,USB,,Schnellstartübersicht,8.45 mm,1920 x 1080 Pixels,Full HDi,ARM Cortex-A53,,,,2.30 GHz,260 ppi,,Nano-SIMi,Dual SIMi,Galileoi,IP51i,Annäherungssensor,,128 GB,"microSDi
, microSDHCi
, microSDXCi",USB-C,TCL 40 SE 128GB BLACK,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci"
35523417,5000 mAh,8 -Core,12 GB,35523417,,LiPoi,Android,Android 13,"6.67""",AMOLED,20:9,120 Hz,30p,5.3,9.37 cm,Blau,16 Mpx,Blue,525 g,"3.5mm Klinkenbuchse, Face Unlocki
, Fingerprinti",1.80 f,Xiaomi,MZB0E5DEU,6.09 cm,Triple Kamerai,64 Mpx,"HDR10+i
, Porträtmodusi
, Slow-Moi
, Weitwinkeli",Smartphonei,"Bluetoothi
, Infraroti
, NFCi
, WLAN","Power Delivery 3.0, Quick Charge 4.0","Garantiekarte, Ladegerät, Schnellstartanleitung, Schutzhülle, Sicherheitsinformationen, SIM-Nadel, USB-C Kabel",18.12 cm,3840 x 2160 Pixels,4Ki,Qualcomm Snapdragon 7+ Gen 2,5Gi,Poco F,1080 x 2400 Pixels,2.91 GHz,395 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP53i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Infrarotsensor, Kompass, Umgebungslichtsensori",Google Assistant,256 GB,,USB-C,Xiaomi Poco F5,465 von 3430,Wi-Fi 6 / 802.11ax
35523418,5160 mAh,8 -Core,12 GB,35523418,AACi,LiPoi,Android,Android 13,"6.67""",AMOLED,20:9,120 Hz,60p,5.3,9.20 cm,Schwarz,16 Mpx,Schwarz,577 g,"3.5mm Klinkenbuchse, Fingerprinti",1.80 f,Xiaomi,MZB0D86EU,6.30 cm,Triple Kamerai,64 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB, WLAN",,,18.90 cm,,4Ki,Qualcomm Snapdragon 8+ Gen1,5Gi,Poco F,1440 x 3200 Pixels,3 GHz,526 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP53i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,,USB-C,Xiaomi Poco F5 Pro,,Wi-Fi 6 / 802.11ax
35523421,5000 mAh,8 -Core,12 GB,35523421,AACi,LiPoi,Android,Android 13,"6.67""",AMOLED,20:9,120 Hz,60p,5.3,9.37 cm,Schwarz,16 Mpx,Schwarz,526 g,"3.5mm Klinkenbuchse, Fingerprinti",1.80 f,Xiaomi,MZB0E5PEU,5.93 cm,Triple Kamerai,64 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB, WLAN",,,17.93 cm,,4Ki,Qualcomm Snapdragon 7+ Gen 2,5Gi,Poco F,1080 x 2400 Pixels,2.91 GHz,395 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP53i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,,USB-C,Xiaomi Poco F5,535 von 3430,Wi-Fi 6 / 802.11ax
35524536,4400 mAh,8 -Core,8 GB,35524536,Dolby Atmos,LiPoi,Android,Android 13,"6.55""",P-OLED,20:9,144 Hz,30p,5.2,8.20 cm,Grün,32 Mpx,Nebula Green,461 g,"Face Unlocki
, Fingerprinti",1.40 f,Motorola,PAY40018SE,5.86 cm,Dual Kamerai,50 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB, WiFi Hotspot, WLAN",Fast Charge,Schnellstartübersicht,17.16 cm,2400 x 1080 Pixels,4Ki,MediaTek Dimensity 8020,5Gi,Motorola Edge,1080 x 2400 Pixels,2.60 GHz,420 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi",IP68i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,,USB-C,Motorola Edge 40,407 von 3430,Wi-Fi 6 / 802.11ax
35532216,4400 mAh,8 -Core,8 GB,35532216,Dolby Atmos,LiPoi,Android,Android 13,"6.55""",P-OLED,20:9,144 Hz,120p,5.2,8.83 cm,Blau,32 Mpx,Blue,460 g,Fingerprinti,1.40 f,Motorola,PAY40014SE,5.40 cm,Dual Kamerai,50 Mpx,"HDRi
, Weitwinkeli",Smartphonei,Bluetoothi,,USB Typ-C,17.05 cm,2400 x 1080 Pixels,4Ki,MediaTek Dimensity 8020,5Gi,Motorola Edge,1080 x 2400 Pixels,2.60 GHz,402 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi",IP68i,Beschleunigungssensor,Google Assistant,256 GB,,USB-C,Motorola Edge 40,,Wi-Fi 6E / 802.11az
35558143,5000 mAh,8 -Core,6 GB,35558143,,LiPoi,Proprietary,Volla OS,"6.10""",IPSi,,,,5.2,10.70 cm,Schwarz,16 Mpx,Black,455 g,"3.5mm Klinkenbuchse, Fingerprinti",,Volla,,3.88 cm,Dual Kamerai,48 Mpx,"HDRi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WiFi Hotspot, WLAN","Qi Wireless Charging, Quick Charge","USB Kabel, User Manual",18.67 cm,,,MediaTek Helio G99,4Gi,,1560 x 720 Pixels,2.20 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,"A-GPS, GLONASSi
, GPSi",IP68i,"Annäherungssensor, Geomagnetischer Sensor, Gyroskopi
, Lichtsensor",,128 GB,microSDi,USB-C,Volla X23 (Volla OS),,Wi-Fi 5 / 802.11aci
35586573,,6 -Core,,35586573,AACi,Li-Ioni,iOS,iOS 14,,OLEDi,,240 Hz,60p,5.0,7.40 mm,Rot,,Rot,164 g,,,Apple,S023C12128RE,146.70 mm,Single Kamerai,,Nachtmodusi,Smartphonei,NFCi,,"Lightningi
, Lightning Kabel",7.40 mm,3840 x 2160 Pixels,4Ki,Apple A14 Bionic,,,,,460 ppi,,"eSIMi
, Nano-SIMi",Dual SIMi,Galileoi,IP68i,Annäherungssensor,Apple Siri,128 GB,,Lightningi,Apple Apple iPhone 12 128GB Rot Refurbished,,Wi-Fi 6 / 802.11ax
35586577?supplier=406802,4630 mAh,,6 GB,35586577,aptX,,Android,Android 11,,,20:9,,,5.1,10.64 mm,Blau,,Blau,248 g,3.5mm Klinkenbuchse,,Nokia,VMA750G9FI1CN0,171.64 mm,Single Kamerai,,Nachtmodusi,Smartphonei,USB,,Y,10.64 mm,2400 x 1080 Pixels,,Qualcomm Snapdragon 480,,,,,,,Nano-SIMi,Dual SIMi,Galileoi,Wasserdichti,Annäherungssensor,Google Assistant,128 GB,microSDi,USB-C,Nokia XR20 128GB Blau,1077 von 3430,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci
, Wi-Fi 6 / 802.11ax"
35586580,,,,35586580,,,,,,,,,,,,Blau,,Blau,,,,Nokia,,,,,,Smartphonei,,,,,,,,,,,,,,,,,,,,64 GB,,,Nokia G21 64GB Blau,,
35586589,,6 -Core,,35586589,AACi,Li-Ioni,iOS,iOS 14,,OLEDi,,240 Hz,60p,5.0,7.40 mm,Blau,,Blue,164 g,,,zz_ArchivedByPCD_Iphone,S023C1264BL,146.70 mm,Single Kamerai,,Nachtmodusi,Smartphonei,NFCi,,,7.40 mm,2532 x 1170 Pixels,4Ki,Apple A14 Bionic,,,,,460 ppi,,"eSIMi
, Nano-SIMi",Dual SIMi,Galileoi,IP68i,Annäherungssensor,Apple Siri,64 GB,,Lightningi,zz_ArchivedByPCD_Iphone Apple iPhone 12 64GB Blau Refurbished,,Wi-Fi 6 / 802.11ax
35586590,,,,35586590,,Li-Ioni,iOS,iOS 13,,IPSi,,240 Hz,60p,5.0,,Schwarz,,Black,,Fingerprinti,,zz_ArchivedByPCD_Iphone,S021CSE2128ZW,,Single Kamerai,,,Smartphonei,NFCi,,"Lightningi
, Lightning Kabel",7.30 mm,3840 x 2160 Pixels,4Ki,Apple A13 Bionic,,,,,326 ppi,,"eSIMi
, Nano-SIMi",Hybrid Dual SIMi,,IP67i,Annäherungssensor,Apple Siri,128 GB,,Lightningi,zz_ArchivedByPCD_Iphone Apple iPhone SE 2020 128GB Schwarz Refurbished,,Wi-Fi 6 / 802.11ax
35586591,,,,35586591,,Li-Ioni,iOS,iOS 13,,IPSi,,240 Hz,60p,5.0,7.30 mm,Rot,,Red,148 g,Fingerprinti,,zz_ArchivedByPCD_Iphone,S021CSE2128RE,138.40 mm,Single Kamerai,,,Smartphonei,NFCi,,"Lightningi
, Lightning Kabel",7.30 mm,1334 x 750 Pixels,4Ki,Apple A13 Bionic,,,,,326 ppi,,"eSIMi
, Nano-SIMi",Hybrid Dual SIMi,,IP67i,Annäherungssensor,Apple Siri,128 GB,,Lightningi,zz_ArchivedByPCD_Iphone Apple iPhone SE 2020 128GB Rot Refurbished,,Wi-Fi 6 / 802.11ax
35586600,,,,35586600,,,,,,,,,,,,Blau,,Blau,,,,Alcatel,,,,,,Smartphonei,,,,,,,,,,,,,,,,,,,,32 GB,,,Alcatel 1B (2022) Blau,,
35586642,,,,35586642,,Li-Ioni,iOS,iOS 13,,IPSi,,240 Hz,60p,5.0,7.30 mm,Rot,,Red,148 g,Fingerprinti,,zz_ArchivedByPCD_Iphone,S021CSE264RE,138.40 mm,Single Kamerai,,,Smartphonei,NFCi,,"Lightningi
, Lightning Kabel",7.30 mm,1334 x 750 Pixels,4Ki,Apple A13 Bionic,,,,,326 ppi,,"eSIMi
, Nano-SIMi",Hybrid Dual SIMi,,IP67i,Annäherungssensor,Apple Siri,64 GB,,Lightningi,zz_ArchivedByPCD_Iphone Apple iPhone SE 2020 64GB Rot Refurbished,,Wi-Fi 6 / 802.11ax
35586674?supplier=406802,,,,35586674,,,,,,,,,,,,,,,,,,Fysic,F25,,,,,Smartphonei,,,,,,,,,,,,,,,,,,,,32 GB,,,Fysic F25 Schwarz,,
35590560,9600 mAh,8 -Core,12 GB,35590560,,Li-Ioni,Android,Android 12,"6.58""",IPSi,20:9,120 Hz,30p,5.2,10.47 cm,Schwarz,16 Mpx,Black,852 g,Fingerprinti,1.90 f,Ulefone,UF-PA19T/BK,7.04 cm,Triple Kamerai,108 Mpx,Nachtmodusi,Smartphonei,NFCi,Qi Wireless Charging,,20.06 cm,2560 x 1440 Pixels,QHD,MediaTek Helio G99,4Gi,,1080 x 2408 Pixels,2.20 GHz,401 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi","IP68i
, IP69Ki
, MIL-STD 810Hi",Annäherungssensor,Google Assistant,256 GB,microSDi,USB-C,Ulefone Power Armor 19T,1065 von 3430,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci"
35626439,4800 mAh,8 -Core,8 GB,35626439,,LiPoi,Android,Android 12,"6.55""",AMOLED,20:9,120 Hz,60p,5.2,72.60 mm,Schwarz,32 Mpx,Schwarz,196 g,Fingerprinti,1.80 f,OPPO,,8.70 mm,Triple Kamerai,50 Mpx,"HDRi
, Nachtmodusi
, Panoramaaufnahmen, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, GPSi
, USB, WiFi Hotspot, WLAN",Qi Wireless Charging,,160.30 mm,,4Ki,Qualcomm Snapdragon 888 5G,5Gi,Oppo Find X5,1080 x 2400 Pixels,2.84 GHz,402 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,,USB-C,OPPO Find X5,,Wi-Fi 6 / 802.11ax
35626440,5000 mAh,8 -Core,8 GB,35626440,AACi,,Android,Android 13,,AMOLED,20:9,90 Hz,,5.3,18.40 cm,Orange,,Sunset Orange,181 g,Fingerprinti,,OPPO,6053761KIT,7.50 cm,Single Kamerai,,Nachtmodusi,Smartphonei,USB,Super VOOC,Y,9.80 cm,2400 x 1080 Pixels,,MediaTek Helio G99,,,,2.20 GHz,409 ppi,,Nano-SIMi,Dual SIMi,Galileoi,IP54i,Geomagnetischer Sensor,,128 GB,microSDi,USB-C,OPPO 8 T,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci"
35636780,,,,35636780,,,,,,,,,,,,,,,168 g,,,Fysic,FM-9760ZT,,,,,Smartphonei,,,,,,,,,,,,,,,,,,,,,,,Fysic FM-9760ZT Mobiele klaptelefoon - Geschikt voor hoortoestellen (M3/T4) - Zwart,,
35665719,4600 mAh,8 -Core,12 GB,35665719,Dolby Atmos,,Android,MIUI 13,,AMOLED,20:9,120 Hz,,5.2,8.16 mm,Grau,,Grey,205 g,Fingerprinti,,Xiaomi,781395,163.60 mm,Single Kamerai,,Nachtmodusi,Smartphonei,USB,,Y,8.16 mm,3200 x 1440 Pixels,,Qualcomm Snapdragon 8 Gen 1,,,,3 GHz,522 ppi,,,Dual SIMi,Galileoi,,Infrarotsensor,,256 GB,,USB-C,Xiaomi Xiaomi 12 pro 5G,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci
, Wi-Fi 6 / 802.11ax"
35683658,5000 mAh,8 -Core,8 GB,35683658,,LiPoi,EMUI,EMUI 13,"6.80""",IPSi,,90 Hz,30p,5.0,10 cm,Schwarz,16 Mpx,Schwarz,490 g,Fingerprinti,1.80 f,Huawei,51097LYG,7 cm,Dual Kamerai,48 Mpx,"HDRi
, Weitwinkeli",Smartphonei,"Bluetoothi
, USB, WLAN",Fast Charge,Netzadapter,19 cm,1080 x 720 Pixels,,Qualcomm Snapdragon 680,4Gi,Huawei Nova,1080 x 2388 Pixels,2.40 GHz,385 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",,"Annäherungssensor, Kompass",,128 GB,,USB-C,Huawei Nova 11i,602 von 3430,Wi-Fi 5 / 802.11aci
35684020,5000 mAh,,8 GB,35684020,,,Android,EMUI 13,"6.80""",LCDi,,,,5.0,75.50 mm,Grün,,Grün,193 g,Fingerprinti,,Huawei,51097LYF,164.60 mm,Dual Kamerai,,,Smartphonei,WLAN,,USB,,1920 x 1080 Pixels,,,4Gi,Huawei Nova,,,,,,Dual SIMi,QZSS,,Annäherungssensor,,128 GB,,,Huawei Nova 11i,1027 von 3430,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci"
35684258,3000 mAh,8 -Core,2 GB,35684258,,,Android,Android 11,,TFTi,18:9,,,4.2,71 mm,Grau,,Grau,166 g,3.5mm Klinkenbuchse,,ZTE,A31232/GY,146 mm,Single Kamerai,,,Smartphonei,"WiFi Hotspot, WLAN",,,,1440 x 720 Pixels,,,4Gi,,,,,,Nano-SIMi,Hybrid Dual SIMi,,,Beschleunigungssensor,,32 GB,microSDXCi,,ZTE Smartfon ZTE Blade A31 2/32GB Szary,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni"
35684260,3200 mAh,,2 GB,35684260,,,Android,,,,,,,,75.60 mm,Grau,,Grau,173 g,3.5mm Klinkenbuchse,,ZTE,A51232/GY,166.50 mm,Dual Kamerai,,,Smartphonei,"WiFi Hotspot, WLAN",,,,1600 x 720 Pixels,,,4Gi,,,1.60 GHz,,,,,,,Annäherungssensor,,32 GB,microSDi,,ZTE SMARTPHONE BLADE A51,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni"
35684261,4000 mAh,,3 GB,35684261,,,Android,Android 11,,TFTi,19.5:9,,,4.2,75.20 mm,Blau,,Blau,175 g,Fingerprinti,,ZTE,A71364/BE,165.20 mm,Triple Kamerai,,,Smartphonei,"WiFi Hotspot, WLAN",,,,1600 x 720 Pixels,,,4Gi,,,1.60 GHz,,,Nano-SIMi,Hybrid Dual SIMi,,,Umgebungslichtsensori,,64 GB,microSDi,,ZTE SMARTPHONE BLADE A71,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni"
35689073,4800 mAh,8 -Core,6 GB,35689073,,,Android,Android 12,"6.50""",,20:9,120 Hz,,5.1,9.37 cm,Grün,,Green,431 g,3.5mm Klinkenbuchse,,Nokia,VMA752K9FI1G80,5.50 cm,Single Kamerai,,Nachtmodusi,Smartphonei,USB,Fast Charge,"USB-C Kabel, Werkzeug zum Entfernen der SIM-Karte",18.56 cm,2400 x 1080 Pixels,,Qualcomm Snapdragon 690 5G,5Gi,,,2.20 GHz,,,Nano-SIMi,Dual SIMi,Galileoi,"IP68i
, IP69Ki",Annäherungssensor,,128 GB,,USB-C,Nokia XR21 6 128 GB,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci
, Wi-Fi 6 / 802.11ax"
35697671,5000 mAh,,,35697671,,LiPoi,Android,,,IPSi,,,,5.2,,,,,199 g,3.5mm Klinkenbuchse,,Nokia,SP01Z01Z3168Y,,,,,Smartphonei,WLAN,,,,,,,3Gi,,,,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,microSDXCi,,Nokia C32 Dual SIM TA-1534 3/64 EU_NOR CHARCOAL,,Wi-Fi 4 / 802.11ni
35700891,4600 mAh,8 -Core,12 GB,35700891,AACi,,Android,Android 13,"6.70""",OLEDi,20:9,120 Hz,30p,5.2,10.53 cm,Weiss,32 Mpx,Snow White,420 g,"3.5mm Klinkenbuchse, Fingerprinti",1.70 f,HTC,99HATM007-00,4.74 cm,Quad Kamerai,108 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB, WiFi Hotspot, WLAN",Qi Wireless Charging,Qualcomm Snapdragon 7 Gen 1,18.29 cm,1920 x 1080 Pixels,4Ki,Qualcomm Snapdragon 7 Gen 1,5Gi,,1080 x 2400 Pixels,2.40 GHz,393 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi",IP67i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,microSDi,USB-C,HTC U23 Pro,596 von 3430,Wi-Fi 6 / 802.11ax
35700901?supplier=406802,4600 mAh,8 -Core,12 GB,35700901,AACi,Li-Ioni,Android,Android 13,"6.70""",OLEDi,20:9,120 Hz,30p,5.2,9 cm,Braun,32 Mpx,Coffee Black,418 g,"3.5mm Klinkenbuchse, Fingerprinti",1.70 f,HTC,99HATM006-00,5 cm,Quad Kamerai,108 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB, WiFi Hotspot, WLAN",Qi Wireless Charging,Qualcomm Snapdragon 7 Gen 1,18 cm,1920 x 1080 Pixels,4Ki,Qualcomm Snapdragon 7 Gen 1,5Gi,,1080 x 2400 Pixels,2.40 GHz,393 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi",IP67i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,microSDi,USB-C,HTC U23 Pro,299 von 3430,Wi-Fi 6 / 802.11ax
35722707,5000 mAh,8 -Core,12 GB,35722707,AACi,,Android,Android 13,"6.67""",AMOLED,20:9,2.91 Hz,60p,5.3,9.40 cm,Weiss,16 Mpx,Weiss,523 g,"3.5mm Klinkenbuchse, Fingerprinti",1.80 f,Xiaomi,MZB0E50EU,5.80 cm,Triple Kamerai,64 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"3.5 mm Klinke, Bluetoothi
, NFCi
, USB, WLAN",,,18.20 cm,,4Ki,Qualcomm Snapdragon 7+ Gen 2,5Gi,Poco F,1080 x 2400 Pixels,2.91 GHz,395 ppi,Nano-SIMi,Nano-SIMi,,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP53i,"Annäherungssensor, Beschleunigungssensor, Gyroskopi
, Kompass",Google Assistant,256 GB,,USB-C,Xiaomi Poco F5,,Wi-Fi 6 / 802.11ax
35725016,5000 mAh,8 -Core,4 GB,35725016,,,Android,MIUI 13,,,,30 Hz,30p,5.1,9.10 cm,Grau,,Graphite gray,413 g,3.5mm Klinkenbuchse,,Xiaomi,22120RN86G,5.30 cm,Single Kamerai,,Nachtmodusi,Smartphonei,USB,FlashCharge,Schnellstartübersicht,17.80 cm,1920 x 1080 Pixels,Full HDi,MediaTek Helio G85,,,,2 GHz,,,Nano-SIMi,Dual SIMi,Galileoi,,Annäherungssensor,,128 GB,microSDi,Micro USB,Xiaomi Redmi 12C 4/128GB Graphite Gray EU,,"Wi-Fi 1 / 802.11bi
, Wi-Fi 2 / 802.11ai
, Wi-Fi 3 / 802.11gi
, Wi-Fi 4 / 802.11ni
, Wi-Fi 5 / 802.11aci"
35733372,,,,35733372,,,,,,,,,,,,,,,,,,Renewd,,,,,,Smartphonei,,,,,,,,,,,,,,,,,,,,,,,Renewd MOBILE PHONE IPHONE SE 2020/WHITE 2ND-P17264 APPLE,,
35743827,,,4 GB,35743827,,,Android,,,,,,,,8.70 mm,Blau,5 Mpx,Blue,198000 g,,,ZTE,ZTE BLADE A53 PRO BLUE,1640 mm,,,,Smartphonei,,,,8.70 mm,1600 x 720 Pixels,,,5Gi,,,1.60 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,microSDi,,ZTE Blade A53 Pro,,
35743828,,,3 GB,35743828,,Li-Ioni,Android,Android 12,,,,,,,8.60 mm,Grau,5 Mpx,Grey,533 g,,,ZTE,ZTE BLADE A72S GRAY,1680 mm,,,,Smartphonei,LTEi,,,8.60 mm,1600 x 720 Pixels,,,5Gi,,,1.60 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,microSDi,,ZTE Blade A72s,,
35743829,,,3 GB,35743829,,Li-Ioni,Android,Android 12,,,,,,,8.60 mm,Blau,5 Mpx,Blue,532 g,,,ZTE,ZTE BLADE A72S BLUE,1680 mm,,,,Smartphonei,LTEi,,,8.60 mm,1600 x 720 Pixels,,,5Gi,,,1.60 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,microSDi,,ZTE Blade A72s,,
35743830,,,4 GB,35743830,,LiPoi,Android,Android 12,,,,,,,7.98 mm,Grau,8 Mpx,Grey,183000 g,,,ZTE,ZTE BLADE V40 DESIGN GRAY,1634 mm,,,,Smartphonei,LTEi,,,7.98 mm,,,,5Gi,,,2 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,microSDi,,ZTE Blade V40 Design,,
35743840,,,2 GB,35743840,,,Android,,,,,,,,8.58 cm,Blau,5 Mpx,Blue,385 g,,,ZTE,ZTE BLADE A53 BLUE,4.87 cm,,,,Smartphonei,LTEi,,,17.58 cm,1600 x 720 Pixels,,,5Gi,,,1.60 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,SDi,,ZTE Blade A53,932 von 3430,
35743841,,,2 GB,35743841,,,Android,,,,,,,,9.44 mm,Grau,5 Mpx,Grey,198000 g,,,ZTE,ZTE BLADE A53+ GRAY,1657 mm,,,,Smartphonei,LTEi,,,9.44 mm,1600 x 720 Pixels,,,5Gi,,,1.60 GHz,,Nano-SIMi,Nano-SIMi,Dual SIMi,,,,,,microSDi,,ZTE Blade A53 Plus,,
35790400,5000 mAh,8 -Core,6 GB,35790400,AACi,LiPoi,Android,Android 13,"6.43""",AMOLED,20:9,30 Hz,30p,5.2,9.18 cm,Schwarz,16 Mpx,Onyx Black,467.03 g,"3.5mm Klinkenbuchse, Fingerprinti",1.90 f,Xiaomi,23030RAC7Y,5.68 cm,Triple Kamerai,108 Mpx,"HDRi
, Nachtmodusi
, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB, WLAN",,Y,17.58 cm,2400 x 1080 Pixels,Full HDi,MediaTek Helio G96,4Gi,Xiaomi Redmi Note 12,1080 x 2400 Pixels,2.05 GHz,409 ppi,Nano-SIMi,Nano-SIMi,Dual SIMi,"Beidoui
, Galileoi
, GLONASSi
, GPSi",,Infrarotsensor,Google Assistant,128 GB,microSDi,USB-C,Xiaomi Redmi Note 12S,685 von 3430,Wi-Fi 5 / 802.11aci
35813742,4600 mAh,8 -Core,12 GB,35813742,Dolby Atmos,,Android,MIUI 13,,AMOLED,20:9,480 Hz,,5.2,8.16 mm,Blau,,Blue,205 g,Fingerprinti,,Xiaomi,781396,163.60 mm,Single Kamerai,,Nachtmodusi,Smartphonei,USB,,,8.16 mm,3200 x 1440 Pixels,,,,,,3 GHz,522 ppi,,,Dual SIMi,Galileoi,,Annäherungssensor,,256 GB,,USB-C,Xiaomi Xiaomi 12 Pro 5G,,Wi-Fi 6 / 802.11ax
35818732?supplier=406802,5000 mAh,,4 GB,35818732,,,Android,Android 12,,IPSi,,,,,,Orange,,Orange,280 g,Fingerprinti,,Myphone,5902983621959,,,,,Smartphonei,WiFi Hotspot,,,,1440 x 720 Pixels,,MediaTek Helio G25,4Gi,,,,,,,SIM + eSIM,,,Annäherungssensor,,64 GB,,USB-C,Myphone Energy X 4G LTE,,
