LAU1,Canton,LAU2,Commune,Type,kW
1,Capellen,105,Kehlen,Installation hydroélectrique,320
1,Capellen,105,Kehlen,Installation photovoltaïque,2.12
1,Capellen,105,Kehlen,Installation photovoltaïque,2.9
1,Capellen,105,Kehlen,Installation photovoltaïque,3
1,Capellen,105,Kehlen,Installation photovoltaïque,3.24
1,Capellen,105,Kehlen,Installation photovoltaïque,3.36
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.84
1,Capellen,105,Kehlen,Installation photovoltaïque,3.93
1,Capellen,105,Kehlen,Installation photovoltaïque,3.96
1,Capellen,105,Kehlen,Installation photovoltaïque,4
1,Capellen,105,Kehlen,Installation photovoltaïque,4
1,Capellen,105,Kehlen,Installation photovoltaïque,4
1,Capellen,105,Kehlen,Installation photovoltaïque,4
1,Capellen,105,Kehlen,Installation photovoltaïque,4
1,Capellen,105,Kehlen,Installation photovoltaïque,4
1,Capellen,105,Kehlen,Installation photovoltaïque,4.08
1,Capellen,105,Kehlen,Installation photovoltaïque,4.08
1,Capellen,105,Kehlen,Installation photovoltaïque,4.2
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.41
1,Capellen,105,Kehlen,Installation photovoltaïque,4.5
1,Capellen,105,Kehlen,Installation photovoltaïque,4.62
1,Capellen,105,Kehlen,Installation photovoltaïque,4.86
1,Capellen,105,Kehlen,Installation photovoltaïque,4.88
1,Capellen,105,Kehlen,Installation photovoltaïque,5.1
1,Capellen,105,Kehlen,Installation photovoltaïque,5.18
1,Capellen,105,Kehlen,Installation photovoltaïque,6
1,Capellen,105,Kehlen,Installation photovoltaïque,6
1,Capellen,105,Kehlen,Installation photovoltaïque,6.08
1,Capellen,105,Kehlen,Installation photovoltaïque,6.29
1,Capellen,105,Kehlen,Installation photovoltaïque,6.36
1,Capellen,105,Kehlen,Installation photovoltaïque,6.5
1,Capellen,105,Kehlen,Installation photovoltaïque,6.6
1,Capellen,105,Kehlen,Installation photovoltaïque,6.79
1,Capellen,105,Kehlen,Installation photovoltaïque,7.2
1,Capellen,105,Kehlen,Installation photovoltaïque,7.2
1,Capellen,105,Kehlen,Installation photovoltaïque,7.2
1,Capellen,105,Kehlen,Installation photovoltaïque,7.22
1,Capellen,105,Kehlen,Installation photovoltaïque,7.32
1,Capellen,105,Kehlen,Installation photovoltaïque,7.38
1,Capellen,105,Kehlen,Installation photovoltaïque,7.41
1,Capellen,105,Kehlen,Installation photovoltaïque,7.68
1,Capellen,105,Kehlen,Installation photovoltaïque,7.68
1,Capellen,105,Kehlen,Installation photovoltaïque,7.7
1,Capellen,105,Kehlen,Installation photovoltaïque,8
1,Capellen,105,Kehlen,Installation photovoltaïque,8.7
1,Capellen,105,Kehlen,Installation photovoltaïque,8.78
1,Capellen,105,Kehlen,Installation photovoltaïque,8.8
1,Capellen,105,Kehlen,Installation photovoltaïque,8.96
1,Capellen,105,Kehlen,Installation photovoltaïque,9
1,Capellen,105,Kehlen,Installation photovoltaïque,9.31
1,Capellen,105,Kehlen,Installation photovoltaïque,9.36
1,Capellen,105,Kehlen,Installation photovoltaïque,9.36
1,Capellen,105,Kehlen,Installation photovoltaïque,9.38
1,Capellen,105,Kehlen,Installation photovoltaïque,9.6
1,Capellen,105,Kehlen,Installation photovoltaïque,9.6
1,Capellen,105,Kehlen,Installation photovoltaïque,9.6
1,Capellen,105,Kehlen,Installation photovoltaïque,9.62
1,Capellen,105,Kehlen,Installation photovoltaïque,9.71
1,Capellen,105,Kehlen,Installation photovoltaïque,9.72
1,Capellen,105,Kehlen,Installation photovoltaïque,9.75
1,Capellen,105,Kehlen,Installation photovoltaïque,9.86
1,Capellen,105,Kehlen,Installation photovoltaïque,9.9
1,Capellen,105,Kehlen,Installation photovoltaïque,9.9
1,Capellen,105,Kehlen,Installation photovoltaïque,9.92
1,Capellen,105,Kehlen,Installation photovoltaïque,9.92
1,Capellen,105,Kehlen,Installation photovoltaïque,9.92
1,Capellen,105,Kehlen,Installation photovoltaïque,9.99
1,Capellen,105,Kehlen,Installation photovoltaïque,9.99
1,Capellen,105,Kehlen,Installation photovoltaïque,10
1,Capellen,105,Kehlen,Installation photovoltaïque,10
1,Capellen,105,Kehlen,Installation photovoltaïque,10.4
1,Capellen,105,Kehlen,Installation photovoltaïque,10.4
1,Capellen,105,Kehlen,Installation photovoltaïque,10.56
1,Capellen,105,Kehlen,Installation photovoltaïque,10.73
1,Capellen,105,Kehlen,Installation photovoltaïque,10.79
1,Capellen,105,Kehlen,Installation photovoltaïque,11
1,Capellen,105,Kehlen,Installation photovoltaïque,11.31
1,Capellen,105,Kehlen,Installation photovoltaïque,11.4
1,Capellen,105,Kehlen,Installation photovoltaïque,11.93
1,Capellen,105,Kehlen,Installation photovoltaïque,11.97
1,Capellen,105,Kehlen,Installation photovoltaïque,12.16
1,Capellen,105,Kehlen,Installation photovoltaïque,12.16
1,Capellen,105,Kehlen,Installation photovoltaïque,12.35
1,Capellen,105,Kehlen,Installation photovoltaïque,12.73
1,Capellen,105,Kehlen,Installation photovoltaïque,12.8
1,Capellen,105,Kehlen,Installation photovoltaïque,13.25
1,Capellen,105,Kehlen,Installation photovoltaïque,13.32
1,Capellen,105,Kehlen,Installation photovoltaïque,13.34
1,Capellen,105,Kehlen,Installation photovoltaïque,13.65
1,Capellen,105,Kehlen,Installation photovoltaïque,13.65
1,Capellen,105,Kehlen,Installation photovoltaïque,13.8
1,Capellen,105,Kehlen,Installation photovoltaïque,14.26
1,Capellen,105,Kehlen,Installation photovoltaïque,14.56
1,Capellen,105,Kehlen,Installation photovoltaïque,14.64
1,Capellen,105,Kehlen,Installation photovoltaïque,15.19
1,Capellen,105,Kehlen,Installation photovoltaïque,15.34
1,Capellen,105,Kehlen,Installation photovoltaïque,15.6
1,Capellen,105,Kehlen,Installation photovoltaïque,15.66
1,Capellen,105,Kehlen,Installation photovoltaïque,15.68
1,Capellen,105,Kehlen,Installation photovoltaïque,16.5
1,Capellen,105,Kehlen,Installation photovoltaïque,16.8
1,Capellen,105,Kehlen,Installation photovoltaïque,17
1,Capellen,105,Kehlen,Installation photovoltaïque,17.16
1,Capellen,105,Kehlen,Installation photovoltaïque,17.76
1,Capellen,105,Kehlen,Installation photovoltaïque,18.4
1,Capellen,105,Kehlen,Installation photovoltaïque,18.7
1,Capellen,105,Kehlen,Installation photovoltaïque,18.72
1,Capellen,105,Kehlen,Installation photovoltaïque,18.75
1,Capellen,105,Kehlen,Installation photovoltaïque,18.87
1,Capellen,105,Kehlen,Installation photovoltaïque,19.2
1,Capellen,105,Kehlen,Installation photovoltaïque,19.8
1,Capellen,105,Kehlen,Installation photovoltaïque,20.16
1,Capellen,105,Kehlen,Installation photovoltaïque,21.38
1,Capellen,105,Kehlen,Installation photovoltaïque,22.53
1,Capellen,105,Kehlen,Installation photovoltaïque,23.4
1,Capellen,105,Kehlen,Installation photovoltaïque,26.51
1,Capellen,105,Kehlen,Installation photovoltaïque,27.54
1,Capellen,105,Kehlen,Installation photovoltaïque,28.98
1,Capellen,105,Kehlen,Installation photovoltaïque,29.6
1,Capellen,105,Kehlen,Installation photovoltaïque,29.7
1,Capellen,105,Kehlen,Installation photovoltaïque,29.76
1,Capellen,105,Kehlen,Installation photovoltaïque,29.83
1,Capellen,105,Kehlen,Installation photovoltaïque,29.83
1,Capellen,105,Kehlen,Installation photovoltaïque,29.9
1,Capellen,105,Kehlen,Installation photovoltaïque,29.9
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,30
1,Capellen,105,Kehlen,Installation photovoltaïque,31.45
1,Capellen,105,Kehlen,Installation photovoltaïque,32
1,Capellen,105,Kehlen,Installation photovoltaïque,32
1,Capellen,105,Kehlen,Installation photovoltaïque,199.8
1,Capellen,105,Kehlen,Installation photovoltaïque,250
1,Capellen,105,Kehlen,Installation photovoltaïque,486.42
1,Capellen,106,Koerich,Cogénération,5.5
1,Capellen,106,Koerich,Cogénération,405
1,Capellen,106,Koerich,Cogénération,495
1,Capellen,106,Koerich,Eolienne,2
1,Capellen,106,Koerich,Eolienne,2
1,Capellen,106,Koerich,Eolienne,2
1,Capellen,106,Koerich,Installation photovoltaïque,2.04
1,Capellen,106,Koerich,Installation photovoltaïque,2.3
1,Capellen,106,Koerich,Installation photovoltaïque,2.3
1,Capellen,106,Koerich,Installation photovoltaïque,3
1,Capellen,106,Koerich,Installation photovoltaïque,3
1,Capellen,106,Koerich,Installation photovoltaïque,3.23
1,Capellen,106,Koerich,Installation photovoltaïque,3.6
1,Capellen,106,Koerich,Installation photovoltaïque,3.84
1,Capellen,106,Koerich,Installation photovoltaïque,3.92
1,Capellen,106,Koerich,Installation photovoltaïque,3.98
1,Capellen,106,Koerich,Installation photovoltaïque,3.99
1,Capellen,106,Koerich,Installation photovoltaïque,4.05
1,Capellen,106,Koerich,Installation photovoltaïque,4.2
1,Capellen,106,Koerich,Installation photovoltaïque,4.32
1,Capellen,106,Koerich,Installation photovoltaïque,4.5
1,Capellen,106,Koerich,Installation photovoltaïque,5
1,Capellen,106,Koerich,Installation photovoltaïque,5.4
1,Capellen,106,Koerich,Installation photovoltaïque,5.46
1,Capellen,106,Koerich,Installation photovoltaïque,5.46
1,Capellen,106,Koerich,Installation photovoltaïque,5.6
1,Capellen,106,Koerich,Installation photovoltaïque,6
1,Capellen,106,Koerich,Installation photovoltaïque,6.02
1,Capellen,106,Koerich,Installation photovoltaïque,6.3
1,Capellen,106,Koerich,Installation photovoltaïque,6.36
1,Capellen,106,Koerich,Installation photovoltaïque,6.51
1,Capellen,106,Koerich,Installation photovoltaïque,6.93
1,Capellen,106,Koerich,Installation photovoltaïque,7.02
1,Capellen,106,Koerich,Installation photovoltaïque,7.04
1,Capellen,106,Koerich,Installation photovoltaïque,7.05
1,Capellen,106,Koerich,Installation photovoltaïque,7.11
1,Capellen,106,Koerich,Installation photovoltaïque,7.2
1,Capellen,106,Koerich,Installation photovoltaïque,7.5
1,Capellen,106,Koerich,Installation photovoltaïque,7.88
1,Capellen,106,Koerich,Installation photovoltaïque,8.25
1,Capellen,106,Koerich,Installation photovoltaïque,9.4
1,Capellen,106,Koerich,Installation photovoltaïque,9.5
1,Capellen,106,Koerich,Installation photovoltaïque,9.9
1,Capellen,106,Koerich,Installation photovoltaïque,10
1,Capellen,106,Koerich,Installation photovoltaïque,10
1,Capellen,106,Koerich,Installation photovoltaïque,10.44
1,Capellen,106,Koerich,Installation photovoltaïque,10.8
1,Capellen,106,Koerich,Installation photovoltaïque,12.24
1,Capellen,106,Koerich,Installation photovoltaïque,12.8
1,Capellen,106,Koerich,Installation photovoltaïque,13.2
1,Capellen,106,Koerich,Installation photovoltaïque,13.69
1,Capellen,106,Koerich,Installation photovoltaïque,14.3
1,Capellen,106,Koerich,Installation photovoltaïque,14.8
1,Capellen,106,Koerich,Installation photovoltaïque,16.2
1,Capellen,106,Koerich,Installation photovoltaïque,16.64
1,Capellen,106,Koerich,Installation photovoltaïque,16.99
1,Capellen,106,Koerich,Installation photovoltaïque,17.98
1,Capellen,106,Koerich,Installation photovoltaïque,19.95
1,Capellen,106,Koerich,Installation photovoltaïque,19.95
1,Capellen,106,Koerich,Installation photovoltaïque,22.9
1,Capellen,106,Koerich,Installation photovoltaïque,24
1,Capellen,106,Koerich,Installation photovoltaïque,24
1,Capellen,106,Koerich,Installation photovoltaïque,27.2
1,Capellen,106,Koerich,Installation photovoltaïque,27.35
1,Capellen,106,Koerich,Installation photovoltaïque,28
1,Capellen,106,Koerich,Installation photovoltaïque,28.6
1,Capellen,106,Koerich,Installation photovoltaïque,28.86
1,Capellen,106,Koerich,Installation photovoltaïque,29.16
1,Capellen,106,Koerich,Installation photovoltaïque,29.25
1,Capellen,106,Koerich,Installation photovoltaïque,29.4
1,Capellen,106,Koerich,Installation photovoltaïque,29.44
1,Capellen,106,Koerich,Installation photovoltaïque,29.44
1,Capellen,106,Koerich,Installation photovoltaïque,29.52
1,Capellen,106,Koerich,Installation photovoltaïque,29.89
1,Capellen,106,Koerich,Installation photovoltaïque,29.89
1,Capellen,106,Koerich,Installation photovoltaïque,30
1,Capellen,106,Koerich,Installation photovoltaïque,30
1,Capellen,106,Koerich,Installation photovoltaïque,53
1,Capellen,106,Koerich,Installation photovoltaïque,68
1,Capellen,106,Koerich,Installation photovoltaïque,87.32
1,Capellen,106,Koerich,Installation photovoltaïque,199.12
1,Capellen,106,Koerich,Installation photovoltaïque,499.88
1,Capellen,106,Koerich,Installation photovoltaïque,538.02
1,Capellen,107,Kopstal,Cogénération,11
1,Capellen,107,Kopstal,Installation photovoltaïque,1.2
1,Capellen,107,Kopstal,Installation photovoltaïque,1.8
1,Capellen,107,Kopstal,Installation photovoltaïque,2.5
1,Capellen,107,Kopstal,Installation photovoltaïque,2.75
1,Capellen,107,Kopstal,Installation photovoltaïque,3.1
1,Capellen,107,Kopstal,Installation photovoltaïque,3.3
1,Capellen,107,Kopstal,Installation photovoltaïque,3.52
1,Capellen,107,Kopstal,Installation photovoltaïque,3.69
1,Capellen,107,Kopstal,Installation photovoltaïque,3.8
1,Capellen,107,Kopstal,Installation photovoltaïque,3.8
1,Capellen,107,Kopstal,Installation photovoltaïque,3.8
1,Capellen,107,Kopstal,Installation photovoltaïque,3.83
1,Capellen,107,Kopstal,Installation photovoltaïque,3.9
1,Capellen,107,Kopstal,Installation photovoltaïque,3.9
1,Capellen,107,Kopstal,Installation photovoltaïque,3.96
1,Capellen,107,Kopstal,Installation photovoltaïque,3.96
1,Capellen,107,Kopstal,Installation photovoltaïque,3.99
1,Capellen,107,Kopstal,Installation photovoltaïque,4
1,Capellen,107,Kopstal,Installation photovoltaïque,4
1,Capellen,107,Kopstal,Installation photovoltaïque,4.04
1,Capellen,107,Kopstal,Installation photovoltaïque,4.08
1,Capellen,107,Kopstal,Installation photovoltaïque,4.2
1,Capellen,107,Kopstal,Installation photovoltaïque,4.2
1,Capellen,107,Kopstal,Installation photovoltaïque,4.2
1,Capellen,107,Kopstal,Installation photovoltaïque,4.2
1,Capellen,107,Kopstal,Installation photovoltaïque,4.2
1,Capellen,107,Kopstal,Installation photovoltaïque,4.8
1,Capellen,107,Kopstal,Installation photovoltaïque,6.12
1,Capellen,107,Kopstal,Installation photovoltaïque,6.4
1,Capellen,107,Kopstal,Installation photovoltaïque,7
1,Capellen,107,Kopstal,Installation photovoltaïque,7.4
1,Capellen,107,Kopstal,Installation photovoltaïque,7.8
1,Capellen,107,Kopstal,Installation photovoltaïque,7.8
1,Capellen,107,Kopstal,Installation photovoltaïque,7.8
1,Capellen,107,Kopstal,Installation photovoltaïque,7.92
1,Capellen,107,Kopstal,Installation photovoltaïque,8
1,Capellen,107,Kopstal,Installation photovoltaïque,8
1,Capellen,107,Kopstal,Installation photovoltaïque,8.39
1,Capellen,107,Kopstal,Installation photovoltaïque,9.6
1,Capellen,107,Kopstal,Installation photovoltaïque,9.75
1,Capellen,107,Kopstal,Installation photovoltaïque,9.8
1,Capellen,107,Kopstal,Installation photovoltaïque,9.8
1,Capellen,107,Kopstal,Installation photovoltaïque,9.9
1,Capellen,107,Kopstal,Installation photovoltaïque,9.92
1,Capellen,107,Kopstal,Installation photovoltaïque,10
1,Capellen,107,Kopstal,Installation photovoltaïque,11
1,Capellen,107,Kopstal,Installation photovoltaïque,11.25
1,Capellen,107,Kopstal,Installation photovoltaïque,11.78
1,Capellen,107,Kopstal,Installation photovoltaïque,12
1,Capellen,107,Kopstal,Installation photovoltaïque,12
1,Capellen,107,Kopstal,Installation photovoltaïque,12.5
1,Capellen,107,Kopstal,Installation photovoltaïque,14.25
1,Capellen,107,Kopstal,Installation photovoltaïque,15.18
1,Capellen,107,Kopstal,Installation photovoltaïque,15.6
1,Capellen,107,Kopstal,Installation photovoltaïque,16.4
1,Capellen,107,Kopstal,Installation photovoltaïque,18.04
1,Capellen,107,Kopstal,Installation photovoltaïque,19.88
1,Capellen,107,Kopstal,Installation photovoltaïque,20.16
1,Capellen,107,Kopstal,Installation photovoltaïque,23.1
1,Capellen,107,Kopstal,Installation photovoltaïque,25.2
1,Capellen,107,Kopstal,Installation photovoltaïque,29.64
1,Capellen,107,Kopstal,Installation photovoltaïque,30
1,Capellen,108,Mamer,Cogénération,254
